"","C08_V_1","C08_V_2","C08_V_3","C08_10_1","C08_10_2","C08_10_3"
"DIAPH1",4922.33988261566,4689.15337247824,5002.10905630479,9372.68667605228,9121.76564740077,9073.74473082795
"PTGFRN",617.905808766289,553.709316216551,638.594451832387,1722.59410465108,1791.54774850655,1673.01869139046
"ADGRE4P",3005.90269377285,2832.25790407838,2667.44885715098,1129.4550591273,1217.02864130047,1191.67065630509
"UBASH3B",515.695825361339,644.06355610126,537.087486651786,1700.79896912003,1801.7463125398,1977.2039080069
"HMGCS1",3800.3530193295,3728.8499767805,3784.02547413758,7738.8299089205,8583.79139464714,9632.81041741148
"UGGT1",2580.80208097499,2740.74527650285,2730.40887352882,5673.7408173528,5803.83281525201,6637.75597688031
"NFE2L1",2629.58411850917,2549.61130751596,2532.53453634132,5314.12108109035,5102.68153796648,5052.48302105229
"EPB41",1521.53498023278,1564.9817703108,1559.86652821834,3273.94071584386,3597.54346272687,3620.13834720452
"CD163",1380.99625305097,1141.01187546716,1157.69336237622,3268.49193196109,3113.11167114777,3624.31671556464
"RPA1",3350.86138776455,3266.65328813949,3246.9379874858,6224.84638720954,6482.88720379885,6296.80111869485
"SNX29",487.820375341807,479.572504003456,555.076062759741,1613.6184269958,1488.14046851754,1508.39097800188
"G3BP2",2983.83462917405,2958.52216237881,3139.00653083807,6161.01777601145,7047.20774697169,7449.19511241484
"CDV3",4902.59477218516,4742.4392062564,4715.57673687094,9068.33317631501,9870.51022350811,10521.9672044442
"DOCK8",10550.8578323928,9894.94765506649,10058.1838409334,18167.023862834,17931.6252114515,18133.2830092315
"CAP1",17643.9983852795,17209.0075349646,16295.08015722,29998.6688654081,30567.646048641,30047.4825512663
"CCR5",585.384450410168,534.016725472448,619.320977431007,1591.0448937672,1704.01007388787,1723.99478538387
"IL6R",11039.8396848187,10718.5613032463,11280.1221179809,20239.1185336795,19320.3296806449,19309.9115394402
"SARAF",4702.82071371185,4778.34922467212,4678.31468636161,8846.48983251675,9672.48810519595,10203.5755354033
"DDX39B",11190.8317057579,10196.1284546822,10745.604427916,5717.33108841492,5733.29274735541,5618.234097012
"UBXN11",1659.75075324629,1678.5037640121,1721.76371318994,615.712578752376,520.126765695451,477.16966672525
"CCDC18",2568.02583304937,2360.79411391073,2663.5941622707,877.254205125066,976.512506183125,1035.39967963675
"SH3BP1",4549.50573860442,4401.8732251525,4115.52923384132,1987.24932181393,1854.43889337822,1655.46954427797
"CERS2",555.186046222342,579.193845414802,605.187096203328,1896.17679120201,1641.1189290162,1628.72798677323
"MYO1D",1487.85214479251,1429.45041048373,1265.62481902395,3203.88492306546,3357.02732760953,3369.43624559756
"LPAR2",1223.03536960696,1175.76350619205,1179.53663336445,404.76680271964,356.949741163545,355.161310609862
"MGA",1482.04475937178,1425.97524741124,1450.65017327719,3229.57204708421,3405.47050676744,3828.2210915383
"VPS13D",1665.55813866703,1642.59374559638,1783.43883127435,3601.64614650726,4007.18578472884,3752.17478738419
"SRSF11",16986.6023556522,17737.2323219829,18754.375490836,7730.26753424759,8769.06530791774,9128.06351950946
"LUC7L3",14926.1420083751,14442.7777292635,16555.9145107853,6231.07356878985,7182.33872041218,7413.26114451785
"CDKN1A",3110.43563134609,2909.86987936397,2816.49705918831,7165.15080583517,6385.15096514693,6097.0751110813
"UHRF1BP1",1491.33657604495,1406.28265666714,1410.81832618101,3130.71553949691,3153.05604694464,3418.74099224693
"DHCR24",8224.41923284604,7317.53504297061,7553.91706704749,15784.3485106709,14485.3604485511,14916.7750456142
"DCTN1",1872.30105964522,1903.23097603304,1816.84618690341,4601.88718784329,4067.5272885922,3981.14937351855
"OSGEP",4288.17339467131,4105.32597630012,4259.43784270495,2051.07793301202,2056.7104133709,2142.6672950675
"NEK6",2699.272743558,2688.61783041551,2464.43492678977,6564.22778333601,5991.65636953093,5442.74262588713
"MYO1E",837.424977670102,868.790768122204,835.183890726461,2082.99223861107,2059.26005437921,2018.98759160806
"SMG1",4253.3290821469,4209.58086847478,4231.1700802496,7879.71989217484,8090.86079970701,8783.7659666359
"NCKAP1L",15648.5807547147,14995.3286577892,15224.7598787967,26574.4973939395,25688.4830390698,26546.8455391611
"WASHC5",824.648729744483,919.759826518706,855.742263421267,2086.10582940122,2216.48791655839,2332.36521861676
"DDX3X",10557.8266948977,11073.0279366402,11416.321337084,19978.3553050044,21555.5149645976,22973.5049175899
"LRP10",3439.13364615974,3018.75832230195,3452.52171443385,7683.56367239532,7286.02412141683,6729.68008080287
"HMGN3",3735.31030261726,3749.70095521543,3956.20184545658,1698.46377602741,1758.40241539851,1880.26576205221
"NOMO2",660.880460879734,828.247198943168,709.26385797078,1983.35733332624,2148.4974896701,2071.63503294552
"ATP6V1B2",8369.60386836443,8221.07744181771,8480.32873660715,14756.863549921,14458.1642777958,15429.8786802364
"ITGAX",20361.8547621838,20402.6823985818,19606.263059377,11326.4648968721,10504.5209542415,9880.16982433035
"SLC30A1",1241.61900295331,1348.36327212566,1273.3342087845,2915.09937727895,3387.62301970926,3611.78161048429
"HSD17B4",4594.80334488616,4847.8524861219,4901.88698941762,9246.58624905116,9954.64837678237,11036.7421864105
"NIPA2",1197.48287375572,1269.59290914925,1297.74727635958,2778.87978020984,2778.25881872292,2794.4927592456
"HELLS",2394.96574751144,2468.52416915789,2825.49134724229,854.680671896471,879.626147867306,1033.7283322927
"MGAT1",4845.68239506195,4609.224621811,4348.0958249513,11057.9176912216,10360.8911774399,9087.11550958033
"OTULIN",1650.45893657311,1622.90115485228,1723.04861148336,3414.05230140066,3521.05423247754,3624.31671556464
"CDC42SE1",5446.16604756603,5413.14567924674,5161.43644468953,9694.94332283292,9692.88523326244,9546.73602919309
"EIF4EBP2",4023.35661948576,4070.57434557523,4353.235418125,7665.66052535195,8214.09344844204,8210.49382762798
"APOB",99.8870292366557,108.888442937983,115.640846408279,567.451921505034,589.816953255952,673.552979650703
"AGER",1067.39744033124,1027.48988176586,1060.04109207589,298.904715854503,245.615417133963,200.561681285569
"DUSP4",1094.11141326662,1032.12343252918,1166.6876504302,2600.62670747369,2549.64100831103,2524.5701631821
"CDC42BPB",1312.46910508629,1135.21993701301,1074.17497330357,2950.90567136568,3053.62004762051,2820.39864307832
"SLC36A1",688.755910899265,575.718682342314,593.6230115625,1824.56420302853,1771.15062044006,1675.52571240652
"DOCK11",1689.94915743412,1688.92925322956,1639.53022241072,3646.01481526691,4109.17142506128,4611.24732222404
"SPTAN1",4325.34066136402,4445.89195740402,4278.71131710633,8367.77524853102,7803.60124610397,8118.56972370543
"CRYBG3",800.257710977393,768.011039020028,788.92755216315,1886.05762113402,2078.8073021096,2213.69955718947
"SLC25A16",1800.2894804281,1803.60963462169,1893.94008450893,739.477812660881,763.192541821102,733.721484036374
"FUS",26486.3234268918,25067.5096295526,25100.4881620637,15072.8930151214,14880.5548048393,14793.0953421548
"PAXX",2007.03240140629,2147.65077879809,1989.0225582224,801.749628463903,768.291823837724,645.140074801914
"ALCAM",3392.67456279385,3636.17896151413,3682.51850895698,7227.42262163819,8462.25850658432,9137.25592990172
"LASP1",9139.663175154,8682.11574276789,8872.22271610187,17422.0972662904,16274.3585560493,15663.0316347309
"PTMA",33429.6334359235,32584.287355346,33498.5834078917,19358.7507377643,19873.6017794484,20121.3506749747
"MPEG1",2766.63841443853,2686.30105503385,2757.39173769075,5295.43953634945,5275.20724619553,5120.17258848617
"GAS7",2883.9475999374,2365.42766467405,2847.33461823052,6156.34738982622,5946.61271171743,6027.71419630337
"SEM1",2791.02943320562,2673.55879043473,2912.86443119521,1289.02658712255,1194.08187222567,1255.18185537885
"GALNT1",3014.03303336188,2927.24569472641,2932.13790559659,6099.52435790596,6787.14436412397,7781.79323388008
"STK24",706.178067161473,771.486202092517,778.648365815747,1910.18794975769,1833.19188497563,1967.17582394262
"RGS16",12419.6744607856,12086.6171661161,12212.9582790077,7105.9925808223,6809.24125286266,6541.65350459764
"ATF4",15445.3222649889,15558.3050755324,14985.7687962196,9004.50456511692,8481.8057543147,8313.28168928684
"CKAP5",2108.08090772709,2272.75664940769,2108.51809951096,4619.79033488666,4543.46027681026,5305.69214367533
"ANAPC1",1101.08027577151,1147.96220161214,1279.75870025162,2655.11454630133,2892.14278376081,2941.57132552168
"DDX12P",1171.93037790448,1163.02124159292,1080.5994647707,391.534041861498,342.501775449782,350.147268577723
"CREBL2",2413.5493808578,2310.98344320506,2301.25284352476,4509.2578618363,4942.90403477899,4705.67844716266
"RCN3",3955.99094860522,4054.35691790362,3778.88588096388,1700.79896912003,1650.46761271334,1327.04979117285
"MYO5A",3054.68473130703,3177.45743594561,3363.8637321875,6090.96198323305,6715.75441589126,6874.25162606288
"SGPL1",1822.35754502689,1677.34537632127,1504.61590160106,3668.58834849551,3911.99918708523,4005.38391000722
"CCL2",3025.64780420335,2828.7827410059,2627.61701005479,1230.64675980721,1126.09144533737,1243.48242397053
"PLCL2",333.343923150235,421.653119461976,363.626217039367,1173.82372788696,1320.71404230511,1233.45433990625
"RBM25",13125.852527947,12903.280488151,14506.5017327719,5812.29560751452,6205.82621422905,7012.97345561873
"RTCB",1953.60445553552,1839.51965303741,1859.24783058645,4060.12239035701,3900.10086237978,3727.10457722349
"MICAL2",404.194025283211,324.348553432289,296.81150578125,1261.78266770872,1228.92696600592,1158.24370942416
"CLIP2",2998.93383126797,2967.78926390545,2960.40566805195,7322.3871407378,6458.24067405185,5919.91229261238
"PTAFR",4045.42468408456,3936.201373439,3913.80020177354,8191.07897118995,7739.01034056009,7216.04215792037
"B3GNT5",2224.22861614181,2657.34136276311,2297.39814864448,5112.51607742807,5659.35315811439,6046.93469075991
"CANT1",588.86888166261,581.510620796462,612.89648596388,1938.21026686905,1772.00050077617,1535.13253550663
"GAB2",2040.71523684656,1961.15036057452,1963.3245923539,4123.17260385757,3959.59248590703,3870.84044881148
"TGFBR1",9030.48432924416,9643.57752615646,9310.37303415991,17119.3005619482,19688.3278661778,21008.8361146634
"LITAF",4386.89894682382,4689.15337247824,4468.87626453328,8098.44964518295,8156.30158558699,8273.16935302972
"SPTLC2",1262.52559046796,1364.58069979727,1155.12356578937,2996.83113552041,2841.14996359459,3231.55008971373
"PIGR",8749.40687488055,8626.51313360807,8246.47724720374,16281.7446393975,15403.231211543,14773.8748476982
"FBXW11",1534.3112281584,1644.91052097804,1715.33922172281,3411.71710830804,3803.21450406396,4015.4119940715
"LRP1",5228.96983283051,5264.87205482055,5232.10585082792,13973.0170685005,12443.94788123,10415.0009744252
"MKI67",4410.12848850676,3975.5865549272,4462.45177306615,8573.27224068099,8010.97204811326,8801.31511374839
"EME2",3133.66517302904,3167.03194672814,2921.85871924919,1467.2796598587,1314.76487995239,1270.22398147527
"TNS3",2552.92663095546,2306.34989244174,2287.11896229708,5613.02579694486,5174.92136653529,4805.12361413343
"RPS8",27036.8635647776,27658.8228939385,27428.7238697504,16486.46323385,15002.9375732382,14952.7090135112
"TRAPPC10",1499.46691563398,1340.25455828985,1387.69015689935,3300.40623756014,3152.20616660854,2977.50529341868
"ATP5F1A",11431.2574621763,11022.0588782437,10357.5651433015,20137.1484353021,19344.9762103919,19076.7585849457
"DPYD",1718.9860845378,1544.13079187586,1570.14571456575,3365.01324645578,3368.92565231498,3529.88559062602
"GIGYF1",4119.75921746997,4277.92574223373,4312.11867273539,2167.83758764269,1904.58183320834,1868.56633064389
"TBC1D8",5663.36226230155,5620.49707590524,5744.78026990463,3003.05831710071,3034.07279989013,2732.65290751588
"STT3A",1723.63199287438,1796.65930847672,1504.61590160106,3667.80995079797,3705.47826541203,3970.28561578224
"CAPZA2",3313.69412107185,3774.02709672285,3749.3332202151,7156.58843116225,8296.5318410441,8671.78569458479
"ADAMTS10",5880.55847703707,5636.71450357686,5438.9744760694,2518.89494923222,2332.07164226849,1854.35987821949
"RPS6KA3",7752.85953668229,7870.08597149634,7737.65752300731,13726.264998381,15037.7826670185,16165.2715116169
"PSMA3-AS1",6606.48165462904,6511.29721015321,6925.6018015625,2573.38278805987,2926.13799720496,3309.26774121189
"DICER1",3174.31687097419,3186.72453747224,3322.74698679789,6064.49646151676,6735.30166362164,7188.4649267436
"CARD9",3138.31108136562,2805.6149871893,2460.5802319095,1029.04175614493,1004.55855727455,791.382967405975
"KCTD20",3061.65359381191,3044.2428515002,2950.12648170455,5532.07243640093,5946.61271171743,6205.71268844432
"NLRP3",2285.78690160161,2412.92155999807,2378.34674113028,4481.23554472494,4719.38550638372,4500.93839751698
"GDI2",8518.27293513527,7989.39990365179,8102.5686383401,14713.2732788589,15845.168986317,17351.9281258898
"GDE1",1216.06650710208,1362.26392441562,1304.17176782671,2818.57806278426,2766.36049401747,2850.48289527115
"RAC1",18415.2191691532,18074.3231400143,18325.219460832,10877.3294253928,10684.6955854954,9977.94364395706
"ZNF366",242.748710586756,233.99431354758,203.013930361201,892.043761378284,871.127344506269,798.06835678216
"NCOA3",2821.22783739345,2856.58404558581,2812.64236430804,5475.24940448067,6006.10433524469,6670.34725008922
"NOP9",1183.54514874596,1091.20120476149,887.8647207569,2915.87777497648,2788.45738275617,2680.84113985044
"MICAL1",28835.9915681215,27328.682402052,27369.6185482529,15809.2572369921,14404.6218166212,13272.1692590725
"FRYL",1547.08747608402,1556.87305647499,1495.62161354708,3137.72111877475,3490.4585403778,3748.8320926961
"PFDN2",2174.28510152348,2086.25623118412,2287.11896229708,980.002701200052,905.97243828652,961.860396498708
"PSMD2",3367.12206694261,3208.73390359801,3040.06936224432,6990.01132388917,6167.58159910439,6295.96544502282
"VSIG4",4169.7027320883,3921.14233345821,3701.79198335836,8006.5987168735,7320.86921519708,7547.80460571358
"MYH9",17971.534923009,17186.9981688388,16722.9512889306,34986.6413112301,32606.5089749537,29893.7185956141
"NFATC3",393.740731525887,389.218264118747,389.324182907874,1136.46063840514,1285.86894852486,1117.29569949502
"ASXL2",1994.25615348067,1953.04164673871,1800.14250908888,4032.87847094318,4103.22226270855,4765.84695154833
"EDEM1",1500.62839271813,1567.29854569246,1657.51879851867,3192.20895760239,3587.34489869362,3417.06964490288
"VPS41",1781.70584708174,1763.06606544266,1556.01183333807,3538.5959330067,3928.9967938073,4134.91332917082
"RPL14",24672.096221454,24064.3458892942,23906.8176474716,15016.0699832011,14718.2276606435,14635.9886918144
"MR1",1248.5878654582,1137.53671239467,1250.20603950284,2571.82599266479,2679.6726997349,2656.60660336177
"MTPN",4122.08217163827,4552.46362496035,4174.63455533888,8078.21130504697,9182.10715126413,9789.91706775184
"SETD7",1336.86012385338,1361.10553672479,1287.46809001218,2757.86304237632,3005.1768684626,3239.07115276194
"CANX",14763.5352165945,15182.9874637036,15666.764891735,26193.8609198435,27978.0606645331,30496.2393131428
"C16orf72",1249.74934254234,1266.11774607676,1202.6648026461,2541.46848246082,2746.81324628709,2743.51666525218
"SNX30",1038.36051322756,1179.23866926454,1139.70478626826,2423.15203243508,2711.11827217073,2657.44227703379
"ADAM9",2882.78612285325,2970.10603928711,2883.31177044643,5440.99990578901,5808.93209726864,6361.14799144063
"CCDC88A",22511.7488449402,22914.0669123004,25706.9601565605,9722.18724224674,11152.9796506886,12261.0041159245
"CAPRIN1",4582.02709696054,4734.3304924206,4364.79950276583,8145.93190473276,8490.30455767574,9074.58040449998
"CIRBP",12293.0734586135,11669.5975974174,12319.604837362,6835.11018207915,6632.4661429531,5992.6159020784
"PGGHG",2077.88250353927,1978.52617593697,1965.89438894075,857.015864989084,711.349841318778,661.853548242378
"STT3B",2309.01644328455,2689.77621810634,2518.40065511364,4904.68389218549,5116.27962334414,5267.25115476226
"DUS1L",4321.85623011158,4542.03813574288,4363.5146044724,2365.55060281728,2103.4538318566,2140.99594772345
"MCM2",426.262089882007,381.10955028294,420.161741950081,1379.32072003693,1213.62911995605,1149.88697270393
"XPR1",828.133160996925,766.852651329198,691.275281862825,1852.58652013989,1954.72477303846,1873.58037267602
"IQGAP2",1072.04334866783,1339.09617059902,1185.96112483158,2771.874200932,2929.53751854938,3226.53604768159
"MAPK1",3779.44643181486,3743.90901676128,3360.00903730723,7164.37240813763,6843.23646630681,6770.628090732
"IPO5",3185.93164181566,3141.54741752989,3227.66451308442,5642.60490945129,6076.64440314129,6249.16771938952
"MCM3AP",3125.53483344001,2909.86987936397,2763.81622915787,5726.67186078537,5535.27062904325,5604.86331825963
"WDFY4",5417.12912046235,5111.96487963105,5012.38824265219,9492.5599214731,9153.21121983661,9016.08324745835
"KMT2C",4282.36600925058,4551.30523726952,4542.11546725853,7776.97139609986,7878.39071568109,8107.70596596913
"CHST11",2283.46394743332,2188.19434797712,2016.00542238434,4402.61737727362,4267.24916757657,4227.67310676539
"ZNF26",2046.52262226729,2030.6536220243,2073.82584558848,591.582250128705,768.291823837724,808.096440846439
