"","C08_10_1","C08_10_2","C08_10_3","C08_100_1","C08_100_2","C08_100_3"
"CYBC1",4479.92543420508,4069.3265970425,3669.34344530768,3926.63607085055,4845.44409102905,4236.49968655398
"C17orf49",27.4789369167266,24.457348942003,13.7807089833789,22.1896081234785,42.3414011231376,27.9495031338248
"HIF1A",5371.2734504414,6423.81676634379,6883.00478023163,7443.68895842188,6109.07028079769,6349.91211582703
"MKNK1",9652.83530877887,8797.12028098509,8691.95251278316,8474.58116915849,8820.24312146359,8626.72164034399
"SGSM3",42.0771221537376,37.6266906800046,40.4234130179113,23.1141751286234,33.0792196274512,35.4743693621622
"SLC35E2A",127.948800018508,99.7107303020123,125.86380871486,106.325205591668,96.5913213121575,97.8232609683866
"STARD3NL",1006.41606457511,1066.71668077813,1152.9859849427,1108.55583916878,1106.16910434197,1233.00308055758
"MED17",190.635124859791,183.430117065023,240.703050243017,320.824750785293,202.444824120001,184.896713039148
"PPL",12.8807516797156,16.9320108060021,17.4555647122799,6.47196903601456,13.2316878509805,10.7498088976249
"GSTK1",3912.31364351895,3908.47249438548,3422.20939753908,3689.0223505283,4322.79242091532,3892.50580182998
"MT-ND3",26602.1870857273,25402.7195453381,27683.6069197437,24807.9818820489,29886.4133490096,29224.4304690831
"NKPD1",8.58716778647707,19.7540126070024,19.2929925767304,16.6422060926089,1.32316878509805,9.67482800786242
"CAAP1",1015.86194914024,1091.17402972013,1286.19950511536,1115.95237520994,1086.3215725655,945.983182990992
"ICOSLG",189.776408081143,271.852840163034,190.173783970628,157.176390874639,244.786225243139,163.397095243899
"TMEM42",335.758260451253,262.446167493032,304.09431156656,243.161122353118,256.694744309021,307.444534472072
"LINC00398",18.0330523516018,31.9826870780039,11.0245671867031,18.4913401028987,30.4328820572551,38.6993120314497
"MTND4P14",6.86973422918165,30.1013525440037,17.4555647122799,9.24567005144936,18.5243629913727,6.44988533857494
"POTEE",42.9358389323853,47.9740306170059,35.829843356785,38.8318142160873,21.1707005615688,35.4743693621622
"NKILA",38.6422550391468,51.7366996850064,38.5859851534608,37.9072472109424,31.7560508423532,29.0244840235872
"TNFRSF25",131.383667133099,89.363390365011,140.563231630464,118.344576658552,99.2376588823536,85.9984711809993
"NUDT19",857.858061869059,911.506581723112,895.746083919626,756.295810208558,870.645060594516,859.984711809993
"SNHG14",2963.43160311324,3425.91018641442,3597.68375859411,3460.6543002575,2855.39823824159,3062.62055493334
"ELAVL1",2910.19116283708,2899.13651689436,2386.81879592122,2821.77849970235,2966.54441618982,2908.8982876973
"RAB21",2892.15811048548,3059.04995228438,3031.75597634335,3382.99067182532,2881.86161394355,3213.11787950008
"ZNF7",733.344128965141,887.049232781109,785.500412052595,762.767779244573,730.389169374123,739.586852156594
"CTSO",1281.20543374238,1268.01947591616,1399.20131877907,1339.69759045501,1115.43128583765,1237.30300411663
"ZNF407",998.687613567283,848.481874834105,891.152514258499,842.280541687037,801.840283769417,904.058928290255
"ADAT1",1789.56576670182,1710.13309140621,1758.41846627914,1862.0779483619,1790.24736623766,1897.3412704308
"FAM86C1P",180.330523516018,188.133453400023,203.035779021782,241.311988342828,222.292355896472,182.746751259623
"KLF13",8852.5112710792,8263.76194059602,7773.2385805579,8266.55359300088,9307.16923437967,8595.54719454088
"EIF3H",6594.08614323574,6830.18502568784,7065.82885274445,7415.02738126239,6965.16048475613,7049.72467506241
"KIAA1614",344.34542823773,330.174210717041,305.013025498785,246.859390373698,326.822689919218,309.594496251597
"KIFBP",895.641600129558,990.522632151122,1186.97840043503,926.416139155226,919.602305643144,1000.80720836888
"MYADM",1956.15682175948,1713.89576047421,1649.09150834434,1448.79649706212,1762.4608217506,1764.04364010025
"TIMM44",1036.47115182778,849.422542101105,752.426710492486,905.151098036893,930.187655923928,1026.60674972318
"TRIM11",1122.34282969255,1062.01334444313,1022.52860656671,993.909530530807,1255.68717705805,1198.60369208518
"ATP2B1-AS1",66.9799087345211,63.9653741560079,77.1719703069216,72.116226401305,80.713295890981,98.8982418581491
"KLRG1",99.611146323134,110.058070239014,185.580214309502,111.872607622537,128.347372154511,90.2983947400492
"PPIL4",1007.27478135376,933.141928864115,1076.732728568,1358.18893055791,869.321891809418,1062.08111908534
"PPP1CB-DT",21.4679194661927,38.5673579470048,27.5614179667577,24.9633091389133,29.1097132721571,6.44988533857494
"LMAN1",2941.1049668684,3198.26870780039,3574.71591028848,3223.96514694039,2672.80094589806,3219.56776483866
"METTL21A",759.105632324573,665.992425036082,827.761252934957,749.823841172543,623.212497781181,703.037501904669
"SPATA13",2322.82888624205,2420.3368779913,2481.44633094042,2408.49704840256,2234.8320780306,2205.86078579263
"VDAC2P5",407.031753079013,392.258250339048,375.75399828013,364.279400027105,441.938374222748,489.116304841933
"MBNL3",2115.87814258795,2456.0822341373,2606.39142572305,2524.99249105082,1868.31432455844,2282.18442896577
"MTFMT",1253.72649682565,1206.87610356115,1242.10123636855,1280.52530212574,1284.79689033021,1363.07576821884
"TCP11L1",619.993514183644,818.380522290101,813.980543951578,706.369191930732,672.169742829809,693.362673896807
"ZFYVE28",27.4789369167266,14.1100090050017,19.2929925767304,12.9439380720291,13.2316878509805,15.0497324566749
"CHMP1B",1788.70704992317,1696.96374966821,1707.88920000675,1788.11258795031,1869.63749334354,1826.39253170647
"PMS2P1",439.662990667626,419.537601082052,406.990271975789,437.320193433555,484.279775345886,459.016839928584
"ZNF776",668.081653787916,609.552389016075,709.247155677898,652.744305632325,563.669902451769,618.114011613432
"FAAH",415.61892086549,364.038232329045,341.761582787796,291.238606620655,395.627466744317,326.794190487797
"CTC-338M12.4",88.4478282007138,71.4907122920088,31.2362736956587,86.909298483624,83.359633461177,70.9487387243244
"GTF2IRD1",108.198314109611,62.0840396220077,78.0906842391469,95.2304015299285,91.2986461717653,112.872993425062
"ADAMTS6",6.86973422918165,33.8640216120042,9.18713932225257,7.39653604115949,14.5548566360785,8.59984711809992
"CTSB",30817.6277521089,28718.5716615135,26674.8590221603,28009.7574208659,32302.5195505987,30306.9362250739
"TMEM160",394.151001399297,355.572226926044,273.776751803127,313.428214744133,445.907880578042,390.218062983784
"FRMD5",28.3376536953743,12.2286744710015,12.8619950511536,27.7370101543481,11.9085190658824,38.6993120314497
"FYTTD1",6298.68757138093,7253.48529583789,7677.69233160647,7337.36375283022,6289.02123557102,6416.56093099231
"GGCTP1",14.598185237011,15.991343539002,21.1304204411809,25.8878761440582,14.5548566360785,33.3244075826372
"ANK3",42.9358389323853,36.6860234130045,39.504699085686,68.4179583807253,34.4023884125493,49.4491209290746
"MED4",995.252746452692,1136.32605853614,1023.44732049894,1191.76686963182,1045.30334022746,1131.9548769199
"MUC5B",23.1853530234881,17.8726780730022,20.2117065089557,15.7176390874639,13.2316878509805,12.8997706771499
"TXLNG",662.92935311603,731.83913372609,966.48705670097,727.634233049065,698.63311853177,735.286928597544
"ARL15",874.173680663365,886.108565514109,1022.52860656671,955.077716314719,793.901271058829,830.960227786405
"CAPZA1",12885.0452636088,14845.6108077958,16644.340310125,17217.286769809,14225.3876085891,15682.896200745
"FOXN3-AS1",26.6202201380789,15.0506762720019,26.6427040345325,15.7176390874639,10.5853502807844,20.4246369054873
"ITGAX",12495.1878461028,11626.6474201214,10861.9548206992,10326.4888804638,11630.6536210118,11338.8984252148
"RPS23P8",29.196370474022,36.6860234130045,26.6427040345325,48.0774842675367,38.3718947678434,34.3993884723997
"BRD7P2",23.1853530234881,23.5166816750029,16.5368507800546,24.0387421337683,33.0792196274512,30.0994649133497
"PLEKHF1",30.9138040313174,30.1013525440037,18.3742786445051,17.5667730977538,29.1097132721571,64.4988533857494
"CD99L2",2141.63964594738,1987.62993517125,1844.77757590832,1974.87512298958,2308.92952999609,2066.11327012351
"TOX",384.705116834172,427.062939218053,434.551689942547,375.374204088844,433.99936151216,323.56924781851
"CENPK",297.116005412106,289.725518236036,503.455234859441,488.171378716526,340.054377770198,409.567718999509
"LIPT2",61.8276080626349,73.372046826009,63.3912613235427,63.7951233550006,78.0669583207849,99.9732227479116
"C1orf52",616.558647069053,617.077727152076,552.14707326738,575.08067720015,571.608915162357,502.016075519083
"CCDC192",6.86973422918165,10.3473399370013,14.6994229156041,12.0193710668842,27.786544487059,10.7498088976249
"CCT8P1",117.644198674736,163.67610445802,109.326957934806,161.799225900364,172.011942062746,122.547821432924
"HSD17B6",0,8.46600540300104,21.1304204411809,17.5667730977538,26.463375701961,8.59984711809992
"TASOR2",2850.08098833174,3026.12659793937,3403.83511889458,3707.5136906312,2860.69091338198,3322.76593025586
"APOBR",12289.954536006,11801.6115317835,11354.385488372,11043.9528764563,13358.7120543499,12928.7951611735
"NAP1L1",26023.4119769187,28862.4937533646,30974.4402249745,29725.7537824149,24405.8482411335,27161.5421416289
"STARD8",905.94620147333,785.457167945097,819.492827544929,740.578171121094,838.889009752163,760.011489062081
"MYH10",1067.3849558591,1252.02813237715,1071.22044497465,1340.62215746016,1059.85819686354,1239.45296589615
"MT2A",53.2404402761578,24.457348942003,45.0169826790376,32.3598451800728,71.4511143952946,58.0489680471745
"RFX2",301.409589305345,224.819476813028,232.43462485299,274.596400528046,297.712976647061,277.345069558723
"ALDH16A1",1478.71029283135,1332.92551733916,1152.06727101047,1210.25820973472,1635.43661838119,1442.62435406126
"SIX5",25.7615033594312,36.6860234130045,22.0491343734062,34.2089791903626,31.7560508423532,46.2241782597871
"TTC30A",103.904730216372,95.9480612340118,113.920527595932,117.420009653407,56.8962577592161,83.8485094014743
"SLC38A2",10830.1360123049,12034.8970139995,13461.9152488967,14139.4032096815,11618.745101946,12729.9236965674
"XPA",546.143871219941,602.967718147074,632.993899303202,738.729037110804,510.743151047847,698.737578345619
"MAP3K21",742.790013530266,843.778538499104,1027.12217622784,1005.00433459255,882.553579660398,941.683259431942
"UBE2G1",2039.4523492883,2343.20216209729,2177.35201937386,2664.60210882771,1890.80819390511,2486.43079802064
"NSD3",3155.78416153032,3376.05482126342,3109.8466605825,3306.25161039829,2824.96535618433,2999.19668243735
"OCSTAMP",43.794555711033,25.3980162090031,24.8052761700819,12.0193710668842,34.4023884125493,21.4996177952498
"FIBP",1705.41152239435,1426.99224403918,1293.54921657316,1484.85461026277,1750.55230268472,1523.24792079345
"DNM1L",3875.3888220371,4359.05211527854,4593.56966112628,4973.24592067461,4052.86598875532,4569.74376238035
"RBFA",355.50874636015,337.699548853042,361.973289296751,329.145853831597,439.292036652552,397.742929212122
"CDK3",18.8917691302495,17.8726780730022,6.4309975255768,11.0948040617392,21.1707005615688,33.3244075826372
"RPL35AP32",46.3707060469762,34.8046888790043,33.0737015601092,31.4352781749278,22.4938693466668,32.2494266928747
"TARS1-DT",40.3596885964422,31.9826870780039,39.504699085686,53.6248862984063,38.3718947678434,50.5241018188371
"CSNK2A2",1215.94295856515,1365.84887168417,1424.92530888137,1346.16955949103,1127.33980490354,1270.62741169926
"KANK1",44.6532724896807,44.2113615490055,54.2041220012902,44.379216246957,26.463375701961,39.7742929212122
"KCTD21",587.362276595031,507.019656913063,568.683924047434,615.761625426528,584.840603013337,596.614393818182
"LIMD2",3594.5884354193,3219.9040549414,2744.19851555684,3113.017106323,4006.55508127689,3144.31910255529
"PTPRG-AS1",24.9027865807835,50.7960324180063,33.0737015601092,60.0968553344209,43.6645699082356,37.6243311416872
"RHOQP2",29.196370474022,10.3473399370013,35.829843356785,35.1335461955076,35.7255571976473,33.3244075826372
"TMEM11",713.593643056244,584.154372807072,528.260511029523,632.403831519137,705.24896245726,652.513400085832
"VCPKMT",310.85547387047,284.081514634035,319.712448414389,379.072472109424,283.158120010982,349.36878917281
"ZBTB6",329.747243000719,306.657529042038,467.625391502656,328.221286826452,336.084871414904,324.644228708272
"ZCCHC4",424.206088651967,343.343552455042,303.175597634335,462.283502572468,322.853183563924,407.417757219984
"FTH1P10",42.9358389323853,22.5760144080028,46.8544105434881,41.6055152315221,14.5548566360785,24.7245604645373
"MOCS1",138.253401362281,134.515419181017,116.676669392608,119.269143663697,186.566798698825,148.347362787224
"ZNF467",1116.33181224202,1040.37799730213,858.997526630615,857.998180774501,987.083913683144,954.583030109092
"AUH",411.325336972251,466.570964432058,413.421269501366,389.242709166018,395.627466744317,398.817910101884
"HNRNPA2B1",39148.0392217703,39966.1301730339,42620.0580298619,42890.6633686736,39561.4235056466,44892.2769373714
"SASS6",290.246271182925,380.029575868047,467.625391502656,386.469008150583,449.877386933336,432.142317684521
"CYTH3",3999.04403816237,4032.6405736295,3830.1183834471,3966.39245207178,4228.84743717336,4235.42470566421
"STYX",1264.88981494807,1351.73886267917,1491.99142593382,1422.90862091806,1182.91289387766,1231.92809966781
"PDGFC",417.336354422785,607.671054482075,579.708491234137,564.910440143556,411.505492165493,467.616687046683
"SNRNP40",1425.46985255519,1412.88223503417,1243.938664233,1556.97083666407,1290.0895654706,1508.19818833677
"RPS2",49193.3080983912,43910.3480235654,39537.7727872462,42011.4001467808,53048.482932151,45632.9387704177
"CKS1BP3",21.4679194661927,0.940667267000116,5.51228359335154,17.5667730977538,21.1707005615688,9.67482800786242
"FAM50A",2438.75565135949,2112.73868168226,1904.49398150296,1701.20328946668,2140.88709428864,2175.76132087928
"GHRLOS",245.592998693244,237.988818551029,231.515910920765,213.57497818848,166.719266922354,251.545528204423
"GRK4",91.0239785366569,113.820739307014,78.0906842391469,99.8532365556531,63.5121016847063,69.8737578345619
"PKD1P2",158.003887271178,126.049413778016,139.644517698239,109.098906607103,226.261862251766,165.547057023424
"PRKD2",944.588456512477,738.423804595091,574.196207640786,862.621015800226,842.858516107457,775.061221518756
"TMEM231P1",4.29358389323853,23.5166816750029,19.2929925767304,6.47196903601456,2.6463375701961,18.2746751259623
"ZNF385A",7750.7776440742,6740.82163532283,5831.07732783371,6662.42983907441,8326.70116462202,6730.45535080295
"ZNF623",1172.14840285412,1263.31613958116,1099.70057687363,1173.27552952892,1038.68749630197,1099.70545022703
"KCTD5",3301.76601390043,2738.28241423734,2754.30436881132,2936.42480834032,3446.85468518042,2971.24717930352
"TMCO1",2147.65066339791,2169.17871770227,2458.47848263479,2298.47357479031,1942.41177652394,2139.21197062736
"KXD1",1224.53012635163,1073.30135164713,1040.90288521122,1066.02575693211,1259.65668341334,1254.50269835283
"TXN2",2807.14514939935,2603.76699505632,2394.16850737902,2537.93642912285,3125.32467040159,2641.22804614644
"DMWD",263.626051044846,203.184129672025,192.929925767304,190.460803059857,198.475317764707,195.646521936773
"PLPBP",1526.79843243562,1583.1430103612,1367.96504508341,1346.16955949103,1521.64410286276,1342.65113131335
"YTHDF3-DT",25.7615033594312,9.40667267000116,11.9432811189283,23.1141751286234,15.8780254211766,30.0994649133497
"ELOF1",1103.4510605623,907.743912655112,851.647815172813,796.05219142979,971.205888261968,884.70927227453
"LRRFIP1",9778.20795846143,10639.8874570383,11202.7976895548,11440.5921216634,10236.0337215185,11530.2450235925
"CHD2",7137.65386411974,7235.61261776489,7507.7302541448,7587.92141122449,7629.39121487535,7597.96492884128
"LRRC8C",4231.7562851759,4659.12497345157,5097.02489598573,5489.15430954549,4482.89584391219,4850.31377460836
"PPP1R7",1695.96563782922,1808.90315444122,1690.43363529447,1617.06769199849,2045.61894176158,1873.69169085602
"RAB11FIP3",594.232010824213,511.722993248063,504.373948791666,443.79216246957,501.48096955216,535.34048310172
"PAFAH1B3",255.038883258369,249.276825755031,228.759769124089,295.86144164638,275.219107300394,244.020661976085
"CXCL6",17.1743355729541,13.1693417380016,21.1304204411809,5.54740203086962,13.2316878509805,15.0497324566749
