"","WT_10_1","WT_10_2","WT_10_3","C08_10_1","C08_10_2","C08_10_3"
"SLC7A7",6993.73156970493,7657.69662226525,7135.18216527813,8648.32353794437,8085.20321714314,8403.72635861733
"HMGN3",2304.7391613256,2226.03481856467,2581.47962376885,1866.71698088778,1940.63636383633,2064.68489920168
"DOCK1",76.0061113577696,94.652095256592,74.6830800938077,126.615083946559,161.328880898912,150.492588208478
"FAM111A-DT",105.239231110758,107.196348844815,133.643406483656,185.645089300023,200.723142513763,184.445184328683
"HNRNPLL",4753.3052718359,4671.02388157833,4676.53655482146,3690.65859557741,4252.70433718411,4064.21751936189
"CHAC1",168.382769777213,182.461870374153,160.175553359088,103.516386199552,89.1060679383525,111.034165690402
"GFOD1",231.526308443668,249.744685074622,214.222519216448,166.823928172831,140.693791481609,134.892746747843
"MMP25",170.721419357452,118.6002157432,151.33150440061,223.287411554405,253.248824666897,227.574157778674
"PLPPR2",141.488299604463,169.91761678593,147.40081597462,73.5736298608384,76.9126060099464,106.445977025509
"CSKMT",123.94842775267,144.829109609484,140.522111229138,79.5621811285811,75.974647400069,75.246294104239
"SEPTIN3",152.012222715539,158.513749887546,113.007292247209,207.032772399103,246.683114397755,228.491795511653
"TMEM201",534.381429084627,530.279810774883,456.942529521324,401.232934938758,366.741816462061,334.937772537162
"PSME3",5915.61411321472,5976.76664144336,6100.42843713629,5288.74627674073,5322.91511105422,5080.96012750209
"PPFIBP1",636.112685825026,569.052958229391,737.004079873102,740.869342552164,930.454940998376,954.343242297666
"UTP4",1645.23997969818,1790.40710304638,1903.4358702856,1528.7915879223,1448.2080936507,1390.22116546247
"ZNF75D",862.961695108215,704.758974320167,846.080683694322,1013.77617889644,1078.652401359,1000.22512894659
"MRPS21",1604.313612044,1658.12224702512,1644.01043417027,1474.89462651262,1291.56900580117,1155.30590581996
"ZNF219",829.051276194749,658.00312003679,621.048771306401,588.589038886707,496.180104625142,383.572572385023
"MTCH1",8845.94203725427,9359.15356350423,9242.0311616087,8583.30498132316,7517.73825816732,7255.7615546612
"CSPG4",57.2969147158571,116.319442363523,65.8390311353305,161.690884229052,199.785183903885,116.539992088273
"CCNE1",348.458787455621,395.714181373945,381.276777321018,289.161475499574,245.745155787877,255.10328976803
"NR4A1",92.3766584194431,111.757895604169,93.3538501172596,53.8969614096839,45.022013274115,50.4700753138189
"LAP3",6596.16114106429,6854.86439261897,6938.64774397863,6117.73287366111,5734.67894079039,5905.91644944979
"ANPEP",18.7091966419125,44.4750809036999,24.5668026624367,80.4176884525443,59.0913924222759,81.6697582350887
"SMYD5",825.54330182439,865.55349758739,619.083427093406,624.520346493163,533.698449020238,520.300594598824
"GIMAP4",3302.17320729756,3266.06747969734,3400.04548848125,3677.82598571796,3853.13396937634,4249.58034142355
"BUD23",2036.96378438823,2242.00023222241,2030.20057202377,1841.90726849285,1617.97860203851,1744.42933039218
"EHBP1L1",15003.6063820237,14417.9089196276,13849.7806689753,13274.0516386136,12307.8928788112,12028.3954038825
"MBD2",2632.15010255907,2700.43568153747,2516.62326474002,2037.81844568043,2308.31613890827,2228.02441567186
"TSPO",1124.89044809499,1261.26767896133,1208.68669099189,1858.16190764815,1687.38753916943,1228.71692445824
"PHF3",4217.75451796116,4277.59047358406,4344.39338282531,3085.8149175354,3621.45819273662,3916.47784435234
"POR",895.702789231562,1058.27884817009,967.932024900008,772.523113538803,739.111384583387,788.250812628553
"TCERG1",5019.91132398315,4527.33515865868,5128.5657238103,3480.20379388245,4291.16064018908,4292.70931487354
"CD86",3362.97809638378,3332.20990770798,3413.80289797221,3817.27367952396,3971.31675422089,3907.30146702256
"CHEK1",778.770310219609,737.830188325483,817.583192605895,583.455994942928,634.997978886996,598.299801901998
"EMB",336.765539554426,266.850485422199,325.264467250663,430.320183953508,378.935278390468,561.594292582857
"SMG1",7883.58773498589,7604.09844784284,8094.27014121966,8660.30064047985,8929.3659660328,9645.29021133727
"TENT2",4322.99374907191,4033.54772195863,4372.89087391374,3310.81334373773,3630.8377788354,3820.1258823896
"POLH",796.310182071402,746.95328184419,771.397603600514,920.525880584443,1021.43692615648,971.778359224258
"SEH1L",1985.51349362297,1853.1283709875,1955.51749192997,1454.3624507375,1599.21942984096,1707.72382107303
"MAN1B1-DT",105.239231110758,151.671429748515,113.007292247209,79.5621811285811,53.4636407630115,56.8935394446685
"IMPA2",594.016993380723,559.929864710683,593.533952324472,478.22859409545,414.577705565809,417.525168505229
"BMPR2",3265.92413880386,3394.93117564909,3322.41439206795,3476.7817645866,4450.61360386824,4223.88648490015
"NATD1",340.273513924784,272.552418871392,305.611025120713,532.125555505134,424.89525027446,378.066745987152
"TTC39C",529.704129924148,570.193344919229,580.759214940005,432.886705925398,432.398919153479,397.337138379701
"TNIP1",13510.3786250411,13465.6860336125,12745.2572212722,12299.6287966195,11293.9596215337,10638.17423842
"RNF41",3112.7425912982,2884.03793860146,2938.18959842744,2272.22745244636,2554.99925330602,2640.96139551219
"HLA-DQB1",245.558205925102,228.077337967692,232.8932892399,175.379001412464,133.19012260259,143.15148634465
"RASSF4",6584.46789316309,6910.74334042106,6420.77954385447,8244.52408103372,7561.82231283156,7327.33729783352
"CBLB",280.637949628688,179.040710304638,185.725028128022,317.393217190361,313.27817569905,370.725644123324
"RB1CC1",2311.75511006632,2077.78454888567,2301.41807341707,1398.75447467989,1855.28213033749,1968.33293723894
"DHX36",3336.08362621103,3383.52730875071,3456.0577985516,2794.08692006393,2981.77042080024,2952.04058699191
"NINJ2-AS1",335.596214764306,395.714181373945,340.987220954622,479.939608743376,511.18744238318,473.501070216919
"CCPG1",388.215830319685,359.221807299114,342.952565167617,450.852359728626,575.90658646472,484.512723012661
"CPEB4",2227.56372517771,1953.48239969328,2211.01223961931,2435.62935132334,2626.28410765671,2607.00879939199
"EXOSC6",1290.93456829196,1292.05811958697,1131.05559457859,1053.12951579875,1008.3055056182,838.720887942372
"TBXAS1",9830.51351053491,9604.3367018195,9287.23407850759,8842.52370048402,8023.29794889124,8063.2827596823
"CSF2RA",6884.98436422381,7003.11466229797,6372.62861063609,6102.33374182977,5422.33872370122,5828.83487987959
"MAP3K14",556.598600096898,514.314397117145,499.197430100715,724.614703396862,670.640406062337,653.35806588071
"PLAGL2",2855.4911374719,2958.16307344096,3050.21421856815,2612.71936738373,2491.21806783436,2439.9987319899
"UNC93B1",3803.81354225884,3989.07264105493,3773.46088895028,3554.63293106725,3147.78909474854,2417.97542639841
"MDFIC",46.7729916047813,27.369280556123,47.1682611118786,100.094356903699,105.989322916146,66.0699167744538
"TMEM64",584.662395059766,566.772184849714,666.251688205285,416.632066770097,438.026670812743,497.35965127436
"FCGR1A",2501.18572606568,2466.65641012059,2354.48236716794,2101.12598765371,1962.20941186351,2113.31969904954
"CXCL8",4358.0734927755,3963.98413387848,4549.77185308329,3102.0695566907,3347.57427865242,4020.17090817892
"TPP1",6583.29856837297,7076.09941044763,6885.58345022777,7647.37996890738,7722.21323512059,8318.38604945033
"SUZ12",4161.62692803542,4190.92108515633,4625.43760528359,3378.39842233082,3742.45485341081,3836.64336158321
"SMAD7",1545.84737253802,1546.36435142095,1633.2010409988,1398.75447467989,1233.41557198877,1225.96401125931
"PRDM11",797.479506861521,744.672508464513,714.402621423661,567.201355787626,617.176765299326,563.429568048814
"MYBPH",2625.13415381835,2717.54148188505,2445.8708730722,2239.71817413576,2256.72841536501,1975.67403910276
"TIPARP",844.252498466303,1055.99807479041,1048.5111376328,1302.08214707205,1186.5176414949,1261.75188284547
"BCL7A",500.47101017116,541.683677673268,431.393054752389,393.533369023089,306.712465429908,347.784700798861
"S1PR2",1545.84737253802,1698.03578116946,1691.17869528215,1395.33244538404,1386.30282539879,1274.59881110717
"GRB10",39.7570428640641,82.107841668369,38.3242121534013,112.071459439184,127.562370943326,100.940150627638
"MRPL11",988.079447651005,1043.45382120219,1007.23890915991,874.328485090429,786.009315077257,746.957114644519
"CD83",2225.22507559747,2348.05619437739,2517.60593684652,2772.69923696485,2973.32879331134,2708.86658775261
"EIF3B",7857.86258960326,7624.62540825993,6979.91997245153,6585.695379869,6582.59352411956,6179.37249387739
"ING2",582.323745479527,583.877985197291,537.521642254116,391.822354375163,332.037347896598,490.018549410532
"NUTM2A-AS1",1776.20435619157,1789.26671635654,1827.77011808529,1914.62539102973,2350.52427635275,2374.84645294842
"CBWD3",648.975258516341,580.456825127775,554.227068064573,449.996852404663,452.096049960904,443.219025028628
"PCYOX1L",1143.5996447369,1087.92890210589,966.94935279351,1220.80895129554,1458.52563835935,1351.68038067737
"CENPH",307.532419801437,408.258434962168,443.185120030359,219.865382258552,242.931279958245,305.573365081849
"POLR2A",10066.7171181391,9088.88191801251,9132.95455778749,12100.295590136,10691.7901939924,10419.7764579711
"SNPH",95.8846327898017,107.196348844815,131.678062270661,197.622191835508,183.839887535969,174.35116926592
"PCCA",619.742138763353,783.445655919021,633.823508690868,872.617470442502,839.472955840268,954.343242297666
"ALG14",238.542257184385,214.39269768963,282.026894564774,175.379001412464,129.43828816308,159.668965538263
"SLC9A7",846.591148046542,813.095709854821,1033.77105603534,1084.78328678538,1162.13071763809,1213.11708299761
"BFSP2-AS1",57.2969147158571,62.7212679411152,45.2029168988836,18.8211611271912,19.6971308074253,24.7762187904202
"DLST",3956.9950897645,4349.43483504388,4087.91596302947,4780.57492630657,4722.62160073268,4848.79778105853
"SFSWAP",2326.95633233787,2439.28712956446,2226.73499332327,1988.19902089056,2025.0526387253,1847.20475648577
"ACVR1C",2.33864958023907,11.4038668983846,1.96534421299494,18.8211611271912,45.022013274115,23.8585810574416
"WASH9P",514.502907652595,416.241141791037,416.652973154927,312.260173246582,360.17610619292,267.950218029729
"KPNB1",14589.6654063214,14661.9516712531,14542.5645040561,12821.488264237,12774.0583079202,13273.6298075344
"NDUFV3",2515.21762354712,2386.82934183189,2371.1877929784,2066.05018737122,2036.30814204382,2072.94363879849
"DOC2A",361.321360146936,371.766060887337,377.346088895028,627.942375789016,659.384902743809,375.313832788217
"ADAM28",13303.4081371899,13465.6860336125,14214.3520204859,11080.5308599719,11878.3078354873,12580.8133191356
"FDFT1",7936.20735054127,8381.84217031267,7691.3745775557,9249.74518669052,8955.62880710937,9233.27086922992
"NEDD8",764.738412738175,741.251348394998,782.206996771986,586.022516914818,627.494310007977,577.194134043492
"KCNJ6-AS1",5.84662395059766,22.8077337967692,10.8093931714722,34.2202929585295,69.4089371309272,36.705509319141
"ANKRD26",595.186318170842,709.320521079521,706.541244571681,419.198588741986,526.194780141219,539.570986991373
"FAM168B",8077.69565014573,7345.23066924951,7745.42154341306,6831.22598184645,6625.73962017392,6742.8020619262
"TBX3",64.3128634565743,41.0539208341845,50.116277431371,97.527834931809,96.6097368173717,115.622354355294
"ABHD4",685.224327010046,696.776267491298,663.303671885792,888.01660227384,879.805176064997,816.697582350887
"POU6F1",343.781488295143,306.764019566545,281.044222458276,191.633640567765,245.745155787877,181.692271129748
"AAK1",3201.61127534728,3123.51914346754,3408.88953743972,3552.06640909536,3909.41148596898,4031.18256097466
"CENPW",298.177821480481,329.571753363314,289.888271416754,215.587845638736,217.606397491556,198.209750323361
"CYRIA",567.122523207973,583.877985197291,726.19468670163,745.14687917198,818.837866422966,965.354895093408
"HHEX",3263.58548922362,3144.04610388463,3775.42623316328,2747.03401724596,2961.13533138294,2778.60705545897
"GTF2H2",206.970487851157,232.638884727046,226.997256600916,324.237275782067,356.42427175341,289.973523621214
