"","WT_V_1","WT_V_2","WT_V_3","WT_10_1","WT_10_2","WT_10_3"
"HEXIM2-AS1",44.6130734595122,24.2551508969049,53.3682366150896,19.44492856004,33.9177728528271,14.6194953530642
"MIOS-DT",7.75879538426298,6.3274306687578,14.1589199182891,40.9366917053473,13.9661417629288,11.1796140935197
"HSPA9",9343.5293414987,8988.11526497045,8684.86364834132,9575.09218988074,9394.2254986786,9942.11681039855
"BLOC1S4",450.979981710286,684.417084003969,634.973100950964,719.462356721479,673.367549284067,695.71598474288
"SGO2",920.387102458196,823.62055871664,724.283211204788,800.31232283954,658.403825966643,683.676400334474
"EEF1AKMT3",202.69852941387,271.024946978459,227.631866378648,157.606263065587,186.547750690549,211.552697461988
"HS6ST1",1212.31177879109,1282.35928220158,1241.62836206535,1435.85446156506,1389.63110541142,1308.0148489418
"SLC35A1",237.613108643054,186.659204728355,192.779140425936,150.442342017151,179.564679809084,159.094508253934
"ZNF277",968.87957360984,766.67368269782,859.337524271545,679.549082308766,682.345783274521,872.869869609422
"ZNF791",2493.48286661752,2240.96502851839,2591.0823450469,2712.05582547926,2695.46536024526,2603.9901134752
"BRD8",1310.26657051741,1323.48758154851,1358.16716446973,1198.42164967404,1205.07851782986,1215.99802524899
"FRAT1",271.557838449204,276.297805869091,287.534989109871,317.259360716442,368.107593608623,314.749135248324
"NOA1",894.201168036309,956.496602760554,1033.6011540351,849.436352885957,875.876604846534,840.19099764375
"SDHC",3294.57849004267,3307.13709620408,3488.54003832922,2819.5146412058,3129.41333645054,3291.10639506922
"SERPINB1",2949.31209544297,2780.90577891905,2662.96609232437,2841.0064043511,3179.29241417529,3144.05147122369
"TMEM167B-DT",92.1356951881229,110.730036703261,94.7558486839346,151.465759309785,112.726715657925,132.435428492464
"BCAT1",5484.4984872509,4430.25603990859,4524.31948773637,5101.73520377891,5172.46036005613,5625.92579998507
"GLRX2",517.899591899554,431.319857253657,405.162939200272,479.982710245197,526.723060773315,588.219695382113
"RNF224",21.3366873067232,25.3097226750312,6.53488611613342,3.07025187790105,3.99032621797966,12.899554723292
"ATP6V1C1",4580.59882498426,4076.97449423628,4281.43955375341,3915.59456161647,3814.75186438855,4188.05543349546
"RPS29",4214.96559250087,5301.33232864091,5692.97495483823,5544.8748914893,5739.08668300924,5588.94707644496
"UBTD1",232.76386152789,366.990978787952,351.794702585183,257.901157743688,258.373622614183,249.391391316978
"DDX39A",3211.17143966184,3807.00411903594,3618.14861296587,3877.72812178903,3944.43746647289,3779.56953392454
"FKBP1A",8708.27796941217,8050.60095421617,7895.2315759752,8748.17101743272,8585.18685798323,9162.98370511172
"USP42",737.085561504983,582.123621525718,700.321962112298,854.553439349125,727.236953226792,747.314203636047
"CTDSPL2",2042.50288490723,1608.22196164261,1727.38823003127,2033.53016046313,1910.36867685776,2054.46908226297
"OGG1",988.276562070498,931.186880085523,917.062351630724,769.60980406053,892.835491272948,855.6704633117
"RHBDD1",842.799148615567,703.399376010242,807.058435342478,641.682642481319,687.333691046996,730.974767653211
"ELP4",310.351815370519,262.588372753449,243.969081668981,208.777127697271,183.555006027064,262.29094604027
"N4BP2L2-IT2",182.33169153018,110.730036703261,53.3682366150896,137.137917212914,181.559842918074,185.753588015404
"TNRC6C",192.030185760509,157.131194940819,192.779140425936,111.552484897071,170.58644581863,135.015339437122
"MAD1L1",16.4874401915588,21.091435562526,26.1395444645337,16.3746766821389,7.98065243595931,4.29985157443065
"DYNLT5",328.778954408144,306.880387434753,294.069875226004,225.15180437941,244.407480851254,294.969818005943
"ERN1",1046.46752745247,1089.37264680447,960.628259071613,867.857864153363,1001.57188071289,879.749632128512
"TMEM119",32.0050309600848,16.8731484500208,28.3178398365782,20.4683458526737,0,10.3196437786336
"MB",1514.90479877735,1625.09511009263,1603.22539382473,1734.69231101409,1633.04100470817,1860.1157910987
"RRS1",719.628271890392,854.203140282303,718.837472774676,832.038258911184,880.864512619009,888.349335277373
"WDR27",418.005101327168,453.465864594309,387.736576223916,343.868210324918,377.085827599077,350.007918158655
"DYNC1LI1",1865.02044049221,1735.82514679589,1663.12851655596,1928.11817932186,1790.65889031837,2105.20733084125
"EIF4A1P10",357.87443709913,470.33901304433,434.569926722873,340.797958447017,364.117267390644,357.74765099263
"ARHGAP26",3923.04091616797,3817.54983681721,3781.52076586921,3762.08196772142,3450.63459699791,3447.6209923785
"TNFSF13",649.799113432025,759.291680250936,768.938266331699,613.026958287576,685.338527938006,601.119250105405
"CIB2",1.93969884606575,24.2551508969049,17.4263629763558,42.9835262906147,40.9008437342915,13.7595250381781
"ZNF24",5578.57388128509,4598.98752440879,4894.62970098393,4603.33098226631,4237.72644349439,4881.19150729368
"PARP11",619.733781318006,546.268181069423,548.930433755207,687.736420649835,577.599720052555,717.215242615033
"SNORA22B",15.517590768526,13.7094331156419,17.4263629763558,2.04683458526737,2.99274466348474,12.0395844084058
"SYNCRIP",4474.88523787368,3294.48223486656,3327.34618079793,4158.14445997065,4280.62245033768,5135.74272049997
"MAML3",1020.28159303058,1083.04521613571,934.488714607079,1186.14064216244,1117.2913410343,1095.60218116493
"UFM1",2295.63358431881,1732.66143146151,1963.73327789809,2066.27951382741,2078.9599595674,2680.52747150007
"ZNF699",48.4924711516436,46.4011582375572,63.1705657892897,73.6860450696252,75.8161981416135,79.117268969524
"ANK1",3.87939769213149,18.9822920062734,19.6046583484003,0,6.9830708814644,6.01979220420291
"REV1",1592.49275261998,1376.21617045482,1513.91528357091,1578.10946524114,1666.958777561,1713.06086725317
"GAREM1",132.869370955504,99.1297471438722,69.7054519054232,123.833492408676,153.627559392217,135.875309752009
"CKAP2L",940.753940341887,790.928833594725,890.92280716619,706.157931917241,774.123286288053,824.711531975799
"ZNF430",792.366978617857,636.961353988285,679.628156077876,787.007898035302,751.17891053467,881.469572758284
"HSPA14",673.075499584814,506.194453500624,508.631969372385,646.799728944488,660.398989075633,660.457201832548
"KIAA0040",789.457430348759,976.533466544954,1013.9964956867,812.593330351144,834.975761112243,789.452749065468
"RBFA",241.492506335185,239.38779363467,353.972997957227,355.125800543888,364.117267390644,308.729343044121
"SSBP4",1328.69370955504,1714.73371123336,1815.60919259907,1907.64983346919,1924.33481862069,1676.08214371307
"PAXIP1-AS2",110.562834225748,64.3288784657043,51.1899412430451,98.2480600928336,96.7654107860066,132.435428492464
"GTF3C3",1575.03546300539,1550.22051384566,1654.41533506778,1510.56392392732,1360.70124033106,1465.38941656597
"PNPLA8",1407.2515128207,1350.90644777979,1352.72142603962,1215.81974364882,1232.01321980122,1280.49579886545
"NAIPP3",52.3718688437751,59.0560195750728,90.3992579398457,49.1240300464168,50.8766592792406,30.9589313359007
"LNCAROD",212.397023644199,161.349482053324,197.135731170025,159.653097650855,145.646906956257,145.334983215756
"RFC1",2003.70890798592,1917.21149263361,2095.52014790678,2257.6585475499,2112.87773242023,2197.22415453406
"MTCO2P11",8.72864480729586,5.2728588906315,2.17829537204447,13.3044248042379,10.9733970994441,18.9193469274949
"ZACN",9.69849423032873,18.9822920062734,14.1589199182891,37.8664398274463,24.9395388623728,20.6392875572671
"ZMIZ2",1959.0958345264,2519.37197794373,2301.36906056499,2611.76093080116,2618.65158054915,2324.49976113721
"CCDC115",1238.49771321298,1257.04955952655,1287.37256487828,1417.43295029765,1464.44972199853,1303.71499736737
"JAG1",159.055305377391,134.985187600166,125.251983892557,80.849966118061,129.685602084339,102.33646747145
"GLO1",40557.1631723887,36068.4639554757,37022.3081432679,35126.7517350659,34544.2540690499,36479.9407574697
"PHACTR2",1485.80931608636,1072.49949835445,1114.19808280075,997.831860317841,1041.47514289269,1154.94013289207
"SEPTIN7P3",44.6130734595122,167.676912722082,111.093063974268,90.0607217517641,66.8379641511592,49.0183079485094
"PAAF1",837.949901500402,736.091101132157,736.263835751032,703.08768003934,702.297414364419,626.058389237103
"RNF114",2542.94518719219,2506.71711660621,2560.58620983828,2567.75398721791,2848.09533808298,2862.84117825593
"YPEL4",133.839220378536,182.44091761585,154.658971415158,95.1778082149325,129.685602084339,132.435428492464
"FOXD4",35.8844286522163,27.4188662312838,8.7131814881779,4.09366917053473,20.9492126443932,5.15982188931678
"XPOTP1",33.9447298061506,6.3274306687578,21.7829537204447,9.21075563370315,6.9830708814644,10.3196437786336
"FAM229A",99.8944905723859,97.0206035876196,132.876017694713,138.161334505547,164.600956491661,132.435428492464
"PSMD13",2866.87489448517,3088.84073813193,3166.15232326664,3186.92144926129,3438.66361834397,3273.04701845661
"MRPL19",1735.06061780581,1478.50963293307,1384.30670893426,1293.59945788898,1416.56580738278,1397.45176168996
"OSGEPL1",256.040247680678,223.569216962776,191.689992739914,249.713819402619,275.332509040596,300.12963989526
"NFYA",1626.43748242613,1478.50963293307,1580.35329241827,1407.19877737131,1301.84392861586,1516.12766514425
"PMS2P1",344.29654517667,341.681256112921,368.131917875516,410.390334346107,380.078572262562,448.044534055674
"FAM238A",26.1859344218876,11.6002895593893,9.80232917420013,22.515180437941,48.8814961702508,23.2191985019255
"TEX264",1285.05048551856,1882.41062395545,1847.19447549371,1470.6506495146,1460.45939578055,1443.03018837893
"ULK2",1178.36704898494,1213.81211662337,1019.44223411681,980.433766343069,898.820980599917,1125.70114218594
"CLCN1",8.72864480729586,21.091435562526,17.4263629763558,27.6322669011094,32.9201912983322,28.3790203912423
"SMIM10L1",566.392063051198,537.831606844413,597.942079626208,604.839619946507,655.411081303158,684.53637064936
"TRAPPC12-AS1",14.5477413454931,24.2551508969049,33.7635782666893,4.09366917053473,3.99032621797966,22.3592281870394
"GRAMD1B",411.216155365938,341.681256112921,391.004019281983,475.889041074663,425.967323769328,440.304801221699
"ZNF668",274.467386718303,303.716672100374,271.197773819537,206.730293112004,260.368785723172,231.332014704369
"BFSP1",12.6080424994273,17.9277202281471,13.0697722322668,38.88985712008,30.9250281893423,15.4794656679504
"LCMT1-AS1",23.276386152789,17.9277202281471,8.7131814881779,36.8430225348126,23.9419573078779,33.5388422805591
"GOLGA8T",21.3366873067232,22.1460073406523,15.2480676043113,44.0069435832484,36.9105175163118,24.0791688168117
"BORCS5",297.743772871092,296.33466965349,253.771410843181,324.423281764878,321.221260547362,368.92726508615
"EEF1AKMT2",169.723649030753,130.766900487661,117.627950090402,155.55942848032,185.550169136054,199.513113053582
"NRXN2",7.75879538426298,0,4.35659074408895,10.2341729263368,7.98065243595931,20.6392875572671
"GPRC5C",634.281522663499,838.384563610408,725.37235889081,853.530022056492,839.963668884717,820.411680401369
"ARF6",5372.96580360212,4659.09811576199,4826.01339676453,5293.11423750141,5322.09759323037,5462.5314401567
"CDC42BPG",166.814100761654,182.44091761585,197.135731170025,228.222056257311,238.421991524284,208.97278651733
"GRAMD2B",654.648360547189,528.340460841276,527.147480034763,544.45799968112,689.328854155985,786.012867805923
"PPA2",1570.18621589022,1453.19991025804,1660.95022118391,1871.83022822701,1714.84269217676,1607.28451852218
"PRPS2",1273.41229244216,1219.084975514,1320.04699545895,1501.35316829361,1256.95275866359,1494.62840727209
"ANGPTL6",111.53268364878,117.057467372019,153.569823729135,109.505650311804,83.7968505775728,91.1568533779298
"UAP1",628.462426125302,615.869918425759,569.62423978963,712.298435673044,658.403825966643,691.416133168449
"ZNF567",271.557838449204,258.370085640944,289.713284481915,392.992240371334,276.330090595091,326.78871965673
"RASGRP2",9.69849423032873,24.2551508969049,13.0697722322668,30.7025187790105,36.9105175163118,22.3592281870394
"PFKFB4",316.170911908717,326.917251219153,369.221065561538,276.322669011094,313.240608111403,254.551213206295
"COL6A3",32.9748803831177,17.9277202281471,8.7131814881779,35.8196052421789,23.9419573078779,53.3181595229401
"NAA35",1245.28665917421,1317.16015087975,1146.87251338142,1034.67488285265,1172.15832653152,1117.10143903708
"NEK10",62.0703630741039,33.7462969000416,32.6744305806671,26.6088496084758,13.9661417629288,32.678871965673
"YWHAG",10025.3334858908,9668.31406186192,9772.92218667753,9167.77210741253,9170.76723047174,9357.33699627599
"CCDC80",7.75879538426298,14.7640048937682,6.53488611613342,35.8196052421789,21.9467941988881,8.5997031488613
"FSIP2",11.6381930763945,10.545717781263,7.62403380215566,10.2341729263368,15.9613048719186,40.4186047996481
"KMT5B",2091.96520548191,1995.24980421496,1924.52396120129,2102.09911906959,2083.94786733987,2434.57596144264
"TPM1",181.361842107147,147.640048937682,187.333401995825,121.786657823408,140.658999183783,141.035131641325
"TYW3",1036.76903322214,887.949437182345,944.291043781279,983.50401822097,1043.47030600168,1223.73775808296
"AP1AR",1439.25654378078,1269.70442086407,1138.15933189324,1376.4962585923,1338.75444613217,1637.38347954319
"ARAF",1949.39734029607,1987.86780176808,1794.91538656465,2184.99591977291,2230.59235585063,1909.9940693621
"FXR2",1010.58309880025,868.967145176071,908.349170142546,1002.94894678101,1006.55978848537,1124.84117187106
"SF3B4",1942.60839433484,2308.45762231847,2036.70617286158,2438.80340834607,2402.17638322375,2118.10688556454
"SLC39A14",658.527758239321,567.359616631949,486.84901565194,530.130157584248,425.967323769328,499.642752948842
"GRIK1-AS1",0,0,8.7131814881779,3.07025187790105,9.97581554494914,23.2191985019255
"RNF32",31.0351815370519,16.8731484500208,14.1589199182891,42.9835262906147,26.9347019713627,41.2785751145343
"TMEM169",565.422213628165,566.305044853823,605.566113428364,464.631450855692,545.677110308718,499.642752948842
"ZBTB17",689.562939776373,899.549726741734,814.682469144633,894.466713761839,926.753264125775,913.288474409071
"NTMT1",330.71865325421,350.117830337932,381.201690107783,264.04166149949,281.317998367566,338.828304065135
"TERF1P7",18.4271390376246,6.3274306687578,13.0697722322668,16.3746766821389,29.9274466348474,30.9589313359007
"LRP5",106.683436533616,99.1297471438722,80.5969287656455,70.6157931917241,75.8161981416135,60.1979220420291
"HLA-C",3822.17657617255,4710.77213289018,4499.26909095786,4854.06821896156,4815.32616354695,4590.52154086217
"RETREG2",2734.9753729527,2758.7597715784,2760.98938406637,3013.9639268062,3098.4883082612,2826.72242503071
"EFCAB14",7718.0617084956,6830.46140692404,6981.43666740254,6767.85855618655,6472.309125563,6749.04703122635
"USP9Y",3869.69919790116,2818.8703629316,3019.11738565364,3041.59619370731,2643.59111941152,2956.57794257852
"MXD1",1986.25161837132,1693.64227567084,1701.24868556673,1636.44425092126,1606.10630273681,1631.36368733899
"PTRH2",625.552877856203,620.088205538264,652.39946392732,822.827503277481,649.425591976189,703.455717576855
"FAM220A",933.964994380657,930.132308307397,1031.42285866306,824.874337862749,806.04589603189,936.507672910996
"PAXIP1",646.889565162926,570.523331966328,718.837472774676,574.137101167496,597.551351142453,501.362693578614
"TOR3A",1929.03050241238,2036.37810356189,1829.76811251736,2123.59088221489,2161.75922859048,2046.72934942899
"DSE",4780.38780612903,4545.20436372435,4938.19560842482,5016.79156849032,5016.83763755492,5308.59675379208
"PLIN3",2654.47787084097,2958.07383764427,2988.62125044502,2645.53370145807,2707.4363388992,2544.65216174806
"ADAM23",210.457324798133,242.551508969049,155.74811910118,189.332199137231,146.644488510752,135.875309752009
"TRIO",5703.68445685633,5844.43679437595,6289.82788677842,6385.10048874155,6466.32363623603,6293.2627643367
"AIDA",1225.88967071355,971.260607654322,926.864680804924,1213.77290906355,1062.42435553708,1297.69520516317
"MMAA",208.517625952068,187.713776506481,182.976811251736,146.348672846617,163.603374937166,153.074716049731
"APBB2",234.703560373955,237.278650078417,194.95743579798,293.720762985867,271.342182822617,249.391391316978
