"","C08_V_1","C08_V_2","C08_V_3","C08_100_1","C08_100_2","C08_100_3"
"MRC2",12358.4652447612,12384.6113635883,12306.23949514,10437.2891640361,12738.6042660822,11202.0035304039
"SEC61GP1",0,9.49416544057028,15.2435553536751,0,0,0
"PIH1D2",12.7035791448633,14.7687017964427,10.5532306294674,22.0051898042201,19.5244275195401,31.8893031072703
"TEX12",15.8794739310791,23.2079599658385,5.86290590525965,9.86439542947797,1.08469041775223,5.31488385121172
"RN7SL385P",0,0,0,0,1.08469041775223,8.85813975201953
"IFNLR1",1433.38718017874,1199.42956732538,1523.18295418646,1438.68413340694,1638.96722122362,1558.14678238024
"TBCAP3",4.23452638162111,9.49416544057028,3.51774354315579,1.51759929684277,0,1.77162795040391
"ZNF3",1036.40033190177,1175.16670008837,1047.11499467937,956.087557010942,1065.16599023269,894.672114953973
"UNC50",750.569801142341,742.654718906831,818.461664374247,830.126815372993,956.696948457467,816.720485136201
"NUTM2HP",0,2.10981454234895,0,13.6583936715849,0,3.54325590080781
"MRS2P2",21.1726319081055,71.7336944398644,37.5225977936618,1.51759929684277,0,23.0311633552508
"PBX4",1.05863159540528,14.7687017964427,4.69032472420772,0,0,3.54325590080781
"BEAN1-AS1",38.11073743459,30.5923108640598,30.4871107073502,47.8043778505471,57.4885921408682,47.8339546609055
"AACSP1",48.6970533886427,37.9766617622811,9.38064944841544,15.1759929684277,19.5244275195401,15.0588375784332
"PARD6G-AS1",21.1726319081055,20.043238152315,36.3500166126098,5.31159753894968,4.33876167100892,25.6886052808566
"SLC5A4-AS1",96.3354751818802,44.306105389328,46.9032472420772,33.3871845305408,28.201950861558,55.8062804377231
"MIR4292",8.46905276324221,33.7570326775832,16.416136534727,10.6231950778994,7.59283292426561,7.97232577681758
"LAIR1",6100.89388432061,6159.60355638776,6229.9238149289,5715.27895190985,6025.45527061364,5623.147114582
"PPIAP90",5.29315797702638,9.49416544057028,8.20806826736351,3.79399824210691,0,1.77162795040391
"TLCD5",6.35178957243166,2.10981454234895,5.86290590525965,18.2111915621132,7.59283292426561,12.4013956528273
"DNM1P47",25.4071582897266,15.8236090676171,21.1064612589347,44.7691792568616,36.8794742035758,25.6886052808566
"DLGAP4-AS1",12.7035791448633,24.2628672370129,17.5887177157789,4.5527978905283,9.76221375977007,10.6297677024234
"PLEKHH1",104.804527945122,141.35757433738,103.18714393257,112.302347966365,79.1824004959128,61.1211642889348
"MIR4256",0,0,1.17258118105193,6.07039718737106,2.16938083550446,2.65744192560586
"KLK14",2.11726319081055,10.5490727117448,17.5887177157789,4.5527978905283,0,3.54325590080781
"RN7SL834P",131.270317830254,98.1063762192263,152.435553536751,119.131544802157,91.1139950911873,69.0934900657523
"MEIG1",1.05863159540528,18.9883308811406,0,0,0,2.65744192560586
"ZBTB8A",97.3941067772854,81.2278598804347,60.9742214147003,66.7743690610817,47.7263783810981,52.2630245369152
"ISCA1P1",4.23452638162111,1.05490727117448,0,3.03519859368553,15.1856658485312,5.31488385121172
"IGFBP5",0,9.49416544057028,14.0709741726232,0,0,0
"NUDC",1806.0255017614,1994.82964979093,1778.80565165578,1546.43368348278,1897.12354064865,1605.09492306594
"ELAVL1",2158.54982303136,2154.12064773828,2297.08653368073,2315.85652698206,2431.8759166005,2397.01261689649
"WDR31",4.23452638162111,0,2.34516236210386,12.1407943747421,7.59283292426561,5.31488385121172
"DRC7",16.9381055264844,27.4275890505364,14.0709741726232,8.34679613263521,10.8469041775223,8.85813975201953
"FAM241A",368.403795201036,398.754948503952,433.855036989214,447.691792568616,427.368024594379,523.516059344354
"ATG4D",321.824005003204,411.413835758046,351.774354315579,254.956681869585,374.218194124519,267.51582051099
"ADD3-AS1",3.17589478621583,12.6588872540937,25.7967859831425,10.6231950778994,0,0
"SFRP5",0,0,0,3.03519859368553,6.50814250651338,0
"MIR3680-2",6.35178957243166,0,4.69032472420772,0.758799648421383,0,0
"CBX3P3",3.17589478621583,4.2196290846979,2.34516236210386,0,0,0.885813975201953
"HEPHL1",31.7589478621583,7.38435089822133,12.8983929915712,12.1407943747421,3.25407125325669,5.31488385121172
"EPHB3",1256.59570374606,1238.46113635883,1230.03765892347,1232.29062903633,1492.53401482707,1403.12933671989
"BTF3L4",2601.05782991076,2585.57772164864,2752.04803192888,3155.84773778453,2598.91824093434,2900.1549548112
"LINC00899",1.05863159540528,13.7137945252682,4.69032472420772,0,2.16938083550446,1.77162795040391
"REXO2",312.296320644557,356.558657656973,354.119516677683,304.278659016974,297.205174464111,263.08675063498
"RPAP3",1096.74233283987,975.78922583639,1054.15048176568,1288.44180301951,1016.35492143384,1196.73468049784
"MNAT1",142.915265379712,159.290997947346,134.846835820972,207.152304019037,189.82082310664,154.13163168514
"STRN3",769.625169859636,900.890809583002,786.801972485845,799.774829436137,607.426633941249,739.654669293631
"ACP4",14.8208423356739,22.153052694664,12.8983929915712,11.3819947263207,2.16938083550446,7.08651180161563
"BLOC1S5",355.700216056173,315.417274081168,405.713088643968,419.616205577025,396.996692897316,443.792801576179
"RAB40A",5.29315797702638,6.32944362704686,0,15.1759929684277,8.67752334201784,11.5155816776254
"CNOT10",651.058431174245,588.638257315358,564.011548085978,698.095676547672,771.214887021835,599.696061211722
"RPS2P41",12.7035791448633,1.05490727117448,10.5532306294674,0,2.16938083550446,3.54325590080781
"GSTO2",13.7622107402686,24.2628672370129,22.2790424399867,6.07039718737106,16.2703562662834,6.20069782641367
"RPS3",30864.4041640408,29996.2882558462,29448.2037809382,29208.4748666843,34887.9825965827,32692.7363827785
"TTC7B",34.9348426483741,16.8785163387916,22.2790424399867,29.5931862884339,57.4885921408682,38.9758149088859
"ANK2-AS1",42.3452638162111,12.6588872540937,7.03548708631158,14.4171933200063,0,7.97232577681758
"CDC14A",468.973796764537,423.017815740965,477.240540688135,434.033398897031,359.032528275988,382.671637287244
"HDGFL2",1410.09728507983,1374.54417434034,1369.57481946865,1092.67149372679,1244.13990916181,1396.92863889348
"RIMBP3",4.23452638162111,6.32944362704686,0,6.07039718737106,8.67752334201784,19.487907454443
"PARP12",1192.01917642634,1245.84548725706,1286.32155561397,1136.68187333523,1038.04872978888,1192.30561062183
"KRT19",0,10.5490727117448,11.7258118105193,0,0,0
"IL10",4.23452638162111,13.7137945252682,4.69032472420772,16.6935922652704,26.0325700260535,10.6297677024234
"LIMD1-AS1",40.2280006254005,25.3177745081874,24.6242048020905,36.4223831242264,48.8110687988503,59.3495363385309
"LRRC49",2.11726319081055,11.6039799829192,0,19.728790858956,2.16938083550446,23.0311633552508
"ZNF749",150.325686547549,106.545634388622,120.775861648349,170.729920894811,133.416921383524,182.477678891602
"PRRT2",4.23452638162111,8.43925816939581,26.9693671641944,4.5527978905283,7.59283292426561,1.77162795040391
"MBD5",544.136640038312,358.668472199322,340.04854250506,526.60695600444,518.482019685566,449.10768542739
"PIGF",200.081371531597,171.94988520144,137.191998183076,253.439082572742,173.550466840357,216.138609949277
"ACOX1",2093.97329571164,2269.1055402963,2219.6961757313,2599.64759549166,2066.335245818,2591.89169144092
"SLC37A3",89.9836856094485,53.8002708298983,60.9742214147003,34.1459841789622,50.9804496343548,53.1488385121172
"SUPT4H1",14.8208423356739,8.43925816939581,4.69032472420772,0.758799648421383,1.08469041775223,6.20069782641367
"GET1",191.612318768355,240.518857827781,239.206560934594,209.428702964302,160.53418182733,170.076283238775
"PDPN",106.921791135933,75.9533235245623,100.841981570466,87.261959568459,133.416921383524,167.418841313169
"NID2",25.4071582897266,47.4708272028514,17.5887177157789,18.9699912105346,7.59283292426561,20.3737214296449
"CMTM7",1898.12645056166,1876.68003541939,1768.25242102631,1527.46369227224,1904.71637357292,1590.03608548751
"HDX",94.2182119910696,175.114607014963,90.2887509409986,173.006319840075,156.195420156321,151.474189759534
"MAGEH1",133.387581021065,188.828401540231,165.333946528322,220.051898042201,174.635157258109,216.138609949277
"CFAP91",28.5830530759425,0,0,0,0,0
"DARS1-AS1",24.3485266943214,37.9766617622811,15.2435553536751,18.9699912105346,10.8469041775223,9.74395372722149
"SPINT1-AS1",28.5830530759425,16.8785163387916,14.0709741726232,6.82919683579244,13.0162850130268,8.85813975201953
"TTC30A",57.1661061518849,54.8551781010727,25.7967859831425,96.3675553495156,46.6416879633459,69.0934900657523
"KYAT1",35.9934742437794,3.16472181352343,7.03548708631158,1.51759929684277,10.8469041775223,3.54325590080781
"FAM174B",28.5830530759425,29.5374035928853,25.7967859831425,14.4171933200063,6.50814250651338,23.0311633552508
"ALMS1-IT1",27.5244214805372,36.9217544911067,26.9693671641944,8.34679613263521,11.9315945952745,28.3460472064625
"RN7SL689P",1.05863159540528,10.5490727117448,2.34516236210386,0,0,1.77162795040391
"CACFD1",417.100848589679,389.260783063382,390.469533290293,434.033398897031,534.752375951849,426.962336047341
"JARID2",683.876010631809,665.646488111094,800.872946658468,837.714811857206,722.403818222985,878.727463400338
"DGKH",311.237689049151,254.232652353049,361.155003763994,456.797388349672,306.967388223881,359.640473931993
"BTN3A1",498.615481435885,396.645133961603,469.032472420772,417.33980663176,390.488550390803,361.412101882397
"YRDCP1",6.35178957243166,14.7687017964427,0,0.758799648421383,3.25407125325669,0
"ZDHHC20-IT1",6.35178957243166,16.8785163387916,15.2435553536751,5.31159753894968,3.25407125325669,6.20069782641367
"DLEU1",602.361377785602,562.265575535996,644.919649578561,704.924873383465,642.13672730932,697.135598483937
"TRPC2",40.2280006254005,25.3177745081874,42.2129225178695,22.7639894526415,26.0325700260535,14.1730236032313
"ITGAE",609.771798953439,647.713064501128,649.609974302769,560.752940183402,497.872901748273,612.983270839752
"GALNT12",304.88589947672,203.597103336674,211.064612589347,315.660653743295,292.866412793102,272.830704362202
"ARMCX1",201.140003127003,281.660241403585,236.86139857249,375.605825968584,228.86967814572,288.775355915837
"CD109",0,10.5490727117448,9.38064944841544,10.6231950778994,10.8469041775223,31.8893031072703
"FAM234A",615.064956930466,570.704833705391,553.458317456511,600.210521901314,740.843555324773,645.758387922224
"TMPRSS6",3.17589478621583,9.49416544057028,21.1064612589347,1.51759929684277,2.16938083550446,7.08651180161563
"MRPS33",1081.92149050419,896.671180498305,972.06979909205,842.267609747735,735.420103236012,1007.17048980462
"P2RY14",2.11726319081055,0,0,4.5527978905283,6.50814250651338,3.54325590080781
"SMIM8",280.537372782398,226.805063302512,252.104953926165,267.097476244327,185.482061435631,145.27349193312
"NUDT19P5",2.11726319081055,1.05490727117448,2.34516236210386,3.79399824210691,8.67752334201784,8.85813975201953
"EXOC1",1021.57948956609,1089.71921112323,1187.8247364056,1247.46662200475,1141.09431947535,1263.17072863799
"VASP",11491.4459681243,11141.9305981448,11816.1005614603,10085.964926817,11374.0637205499,10845.0204983975
"MIR4263",5.29315797702638,0,14.0709741726232,1.51759929684277,0,1.77162795040391
"ARFIP2",1529.72265536062,1514.84684140655,1343.77803348551,1236.84342692685,1340.67735634176,1404.0151506951
"NID1",6.35178957243166,5.27453635587238,39.8677601557656,30.3519859368553,41.2182358745847,32.7751170824723
"NDUFA5P11",7.41042116783693,11.6039799829192,3.51774354315579,8.34679613263521,29.2866412793102,15.9446515536352
"TM7SF2",779.152854218283,779.576473397938,640.229324854354,590.346126471836,656.237702740099,687.391644756716
"SCMH1-DT",7.41042116783693,10.5490727117448,12.8983929915712,6.82919683579244,2.16938083550446,0
"SCAF4",1274.59244086795,1528.56063593182,1584.15717560116,1233.80822833317,1386.23435388735,1327.83514882773
"ATP5MC2P3",24.3485266943214,35.8668472199322,24.6242048020905,18.9699912105346,5.42345208876115,19.487907454443
"EEF1B2P1",1.05863159540528,2.10981454234895,11.7258118105193,0,2.16938083550446,0
"TGIF2",573.77832470966,515.849655604319,628.503513043834,669.26128990766,677.931511095144,608.554200963742
"BTBD18",44.4625270070216,67.5140653551665,2.34516236210386,18.2111915621132,13.0162850130268,22.1453493800488
"MRPL20-AS1",515.55358696237,503.190768350225,528.83411265442,537.230151082339,612.85008603001,612.983270839752
"TMX3",3269.05436661149,3545.54333841741,3649.0726354336,3632.37391699316,2906.97031957598,2993.1654222074
"NQO2",1967.99613585841,1724.77338837027,1915.99764983885,1529.74009121751,1810.34830722847,1757.45492680068
"RPL13P5",56.1074745564797,59.0748071857707,36.3500166126098,23.5227891010629,31.4560221148147,41.6332568344918
"FAM157A",603.420009381008,559.100853722472,728.172913433248,486.390574638106,568.377778902168,583.751409658087
"LINC02893",2.11726319081055,4.2196290846979,14.0709741726232,2.27639894526415,2.16938083550446,0
"PIGZ",27.5244214805372,64.349343541643,57.4564778715446,30.3519859368553,27.1172604438057,35.4325590080781
"RAB37",160.912002501602,136.083037981507,148.917809993595,204.117105425352,182.227990182375,169.190469263573
"RNU6-415P",47.6384217932374,22.153052694664,22.2790424399867,20.4875905073773,13.0162850130268,16.8304655288371
"NDUFC2",293.240951927262,309.087830454121,359.982422582942,291.379064993811,253.817557754022,262.200936659778
"ENTPD5",319.706741812393,255.287559624223,334.1856365998,418.098606280182,275.511366109066,409.246056543302
"CHCHD3P3",3.17589478621583,15.8236090676171,15.2435553536751,26.5579876947484,20.6091179372924,23.0311633552508
"PYGO2",1651.46528883223,1359.7754725439,1472.76196340122,1566.92127399016,1636.79784038811,1745.05353114785
"ITGB8",12.7035791448633,16.8785163387916,46.9032472420772,4.5527978905283,5.42345208876115,23.9169773304527
"CCNYL6",12.7035791448633,6.32944362704686,7.03548708631158,22.0051898042201,19.5244275195401,14.1730236032313
"CCDC136",68.811053701343,30.5923108640598,72.7000332252196,58.4275729284465,109.553732192975,89.4672114953973
"KIF18A",281.596004377804,297.483850471202,240.379142115646,385.470221398062,244.055343994252,371.156055609618
"SLC9A7",725.162642852614,752.148884347401,701.203546269054,670.020089556081,626.951061460789,644.872573947022
"PDLIM1P4",32.8175794575636,30.5923108640598,29.3145295262982,69.0507680063458,30.3713316970624,47.8339546609055
"WDR13",960.178857032586,847.090538753104,827.842313822662,710.995270570836,855.820739606509,775.973042276911
"WDR55",1822.96360728789,1741.65190470906,1810.46534354418,1503.94090317118,1697.54050378224,1720.25073984219
"LIVAR",25.4071582897266,35.8668472199322,38.6951789747137,26.5579876947484,16.2703562662834,14.1730236032313
"STAG3L5P-PVRIG2P-PILRB",8.46905276324221,12.6588872540937,12.8983929915712,8.34679613263521,1.08469041775223,1.77162795040391
"CDC37P1",13.7622107402686,8.43925816939581,2.34516236210386,0,0,5.31488385121172
"CALM2P2",43.4038954116163,59.0748071857707,59.8016402336484,42.4927803115974,29.2866412793102,34.5467450328762
"NRG4",49.755684984048,36.9217544911067,38.6951789747137,13.6583936715849,10.8469041775223,45.1765127352996
"BACE2",11.644947549458,6.32944362704686,7.03548708631158,21.2463901557987,13.0162850130268,19.487907454443
"NDFIP1",2580.94382959806,2762.80214320595,2761.42868137729,3155.08893813611,2699.7944497853,2932.04425791847
"ITSN1",752.687064333152,683.57991172106,761.005186502702,814.950822404565,854.736049188757,788.374437929738
"SAA1",48.6970533886427,88.612210778656,53.9387343283888,34.1459841789622,54.2345208876115,38.9758149088859
"LINC02585",11.644947549458,29.5374035928853,12.8983929915712,0.758799648421383,8.67752334201784,12.4013956528273
"MMP1",6.35178957243166,6.32944362704686,32.832273069454,8.34679613263521,6.50814250651338,1.77162795040391
"DELE1",3254.23352427582,3531.82954389215,3086.23366852868,3567.11714722892,3635.88228030547,3443.15892160999
"UBL5P2",1.05863159540528,10.5490727117448,3.51774354315579,1.51759929684277,0,0.885813975201953
"NRGN",113.273580708365,103.380912575099,139.53716054518,69.8095676547672,127.993469294763,59.3495363385309
"BATF",43.4038954116163,52.7453635587238,71.5274520441677,43.2515799600188,41.2182358745847,23.9169773304527
"SLC25A19",1045.92801626041,1032.75421847981,867.710073978428,865.031599200376,925.240926342652,845.066532342663
"SNORD59A",10.5863159540528,23.2079599658385,29.3145295262982,13.6583936715849,7.59283292426561,8.85813975201953
"TCN2",12.7035791448633,8.43925816939581,16.416136534727,13.6583936715849,35.7947837858236,24.8027913056547
"CALHM6",102.687264754312,87.5573035074815,71.5274520441677,103.955551833729,137.755683054533,108.95511894984
"TNFRSF21",35.9934742437794,6.32944362704686,9.38064944841544,35.663583475805,26.0325700260535,38.9758149088859
"CDT1",633.061694052355,579.144091874787,510.072813757589,626.768509596062,726.742579893994,619.183968666165
"ADCY6",507.084534199127,494.751510180829,580.427684620705,605.522119440263,633.459203967302,564.263502203644
"BTG2",13060.3379925149,12447.9057998588,12805.7590782681,14054.4870880609,13143.1937919038,13368.7045137479
"GPR150",12.7035791448633,4.2196290846979,7.03548708631158,0,0,5.31488385121172
"IGFALS",5.29315797702638,0,1.17258118105193,6.07039718737106,16.2703562662834,3.54325590080781
"MTFP1",16.9381055264844,17.9334236099661,25.7967859831425,23.5227891010629,40.1335454568325,40.7474428592898
"ATP2C2",5.29315797702638,6.32944362704686,1.17258118105193,1.51759929684277,0,0
"KLF7",582.247377472902,512.684933790795,663.680948475392,668.502490259238,716.980366134224,625.384666492579
"IL32",8.46905276324221,40.0864763046301,28.1419483452463,6.07039718737106,8.67752334201784,21.2595354048469
"COMMD1",477.44284952778,486.312252011433,467.85989123972,377.882224913849,442.55369044291,426.07652207214
"ATAD1",1768.97339592222,1676.24765389624,1584.15717560116,1969.84388730191,1804.92485513971,1726.45143766861
"ADAM23",172.55695005106,83.3376744227836,131.329092277816,154.795128277962,169.211705169348,186.02093479241
"ASH1L-AS1",55.0488429610744,73.8435089822133,96.1516568462582,45.527978905283,59.6579729763726,51.3772105617133
"CFL2",678.582852654782,708.897686229248,552.285736275459,839.232411154049,634.543894385055,759.142576748074
"SLC30A7",1187.78465004472,1442.05823969551,1364.88449474445,1280.09500688687,1080.35165608122,1221.53747180349
"IKZF3",10.5863159540528,48.5257344740259,18.7612988968309,9.10559578105659,20.6091179372924,7.97232577681758
