"","WT_V_1","WT_V_2","WT_V_3","WT_100_1","WT_100_2","WT_100_3"
"CIRBP",5934.21402334435,6198.11037610039,6449.64913226957,9739.52652980298,10814.3942301355,10179.8855993727
"FUS",13847.4849739226,13731.6898950925,14915.502212618,22056.5199027128,22618.6597111075,21949.3393535067
"MTARC2",3064.1872444075,2826.42352889526,2680.55967523264,5170.42217555023,4768.45575865008,5113.75487210081
"GSTM2",2978.44125204229,3404.70083718092,3613.74259546365,5832.78286658547,5965.65117290622,6391.51966354824
"HLA-DPB1",6532.46479766257,7063.92888740101,7508.43164270877,11265.5982732473,12115.2517261014,11891.6591069025
"TPCN1",4460.76277522945,4766.794165537,4934.74179423222,2615.732522644,2817.1695147012,2803.53456351336
"CSNK1A1",3876.31020657919,3995.75775448946,3820.87174422803,2366.09451804475,2130.1541496442,2274.27755777318
"GM2A",22987.8106428307,22527.2558050948,22237.737971597,14724.9979209238,15222.0652926387,14705.9764956601
"SPG7",4048.78777742876,3875.4164361906,3785.61571890643,6209.0620487004,6325.4195741343,6469.69514656929
"LMNA",436.614650779197,517.574165426939,434.089811772158,112.063775787256,40.6517967489351,79.0740517914024
"CANT1",1736.60274192539,1903.09677699165,1952.30240218341,922.931746930816,978.692006730612,974.947115837177
"NPL",2803.0069228353,2693.30260157352,2508.68655178986,1523.33848062026,1287.64566202252,1330.78034889849
"PNN",6062.3402188326,5588.94901267609,6219.3832168879,11125.2907816112,9627.36176506655,9958.83768186492
"ASXL2",4338.55009645604,4139.52835599694,3939.86082968842,2520.97941140925,2287.67986204632,2309.32173981709
"CYBB",78012.0980883201,69641.4144028063,68020.9921040641,45882.3719402131,40678.2204168219,39346.5293163856
"GNPDA1",4910.19004555747,5154.44230589792,5238.82501263099,3169.67378832409,3120.02540048077,3019.191068399
"FPR1",1570.03868779066,1774.2357193442,1668.05069802804,839.11168699238,862.834385996147,847.350350446505
"EEF1A1P5",16788.4739534376,17318.5001608496,22313.7587761967,9658.43973268862,10169.0469567461,9311.86816720799
"MLEC",9541.45921939821,9178.95418068887,9372.59398158819,6170.79636916329,5759.34330440538,5651.0989967742
"ABCA1",920.537435277134,736.957453653173,639.015458953938,166.729032268844,170.737546345527,268.672062336697
"ANAPC1",2863.12767610286,2385.52701760565,2914.13084298822,1437.69624546577,1363.86778092677,1382.89733757919
"SEL1L",6014.04649899472,5286.49826580108,5561.63799448186,3408.37874162703,3011.28184417737,2860.14439604584
"LENG8",5409.88220796166,5958.49270692125,6023.27157603651,9198.34049063526,11198.5537094129,11031.728793671
"MBP",6795.61629147306,6653.91643125004,6242.51998350519,4067.09508223017,4093.63593261776,3798.25019229839
"PLD3",9445.8573658416,11785.9944213579,11009.7956574598,4526.28323667551,5688.20266009474,5849.68269502306
"USP22",4798.81881409461,5153.37733847934,5152.8884509096,2828.01593531417,2925.9130710046,3149.48354010074
"NLRP1",892.941023941203,996.809503785217,921.06366152671,1725.59992960214,1887.25966406931,1838.47170415011
"ATP6V0D2",136.010884441375,144.835568926057,146.532855242886,9.11087608026472,5.08147459361688,11.681394014639
"TBC1D5",4481.4600837314,3807.25852140187,3806.54898394113,2316.89578721132,2089.50235289526,2139.49224221965
"TRIM58",772.699517406074,806.18033586048,710.629260388431,279.703895664127,328.263258747651,293.831987906688
"MYOF",8718.49480991598,8813.67035611801,8602.47017846956,5685.18667408518,5673.97453123261,5651.0989967742
"EIF4G1",14110.6364677331,14915.9336645467,15081.8665821042,9544.55378168532,9121.24689554231,9705.44128862429
"POLR2A",9947.52070048406,10413.2514188161,10290.352390741,5997.68972363826,6404.69057779472,6710.51157702492
"OSGEP",1865.71452353278,1809.37964415714,1961.11640851381,3520.44251741429,3085.47137324417,3519.69387348776
"TGFBR1",21297.5304485049,18284.4256094961,17992.6921727186,11602.7006882171,11372.3401405146,11549.3044053965
"MFHAS1",392.263275417879,455.80605514965,397.732035659261,123.9079146916,98.5806071161676,124.901059079602
"DOP1B",1732.66039744882,1638.98485718531,1611.86140767174,873.733016097386,712.422738025087,841.060369054007
"ZFP36",2628.55817974745,3218.33153893048,3492.55000842066,5557.63440896148,6686.2042702811,7095.99757950801
"SRSF2",4307.01134064355,4075.6303108825,3791.12447286293,6860.48968843933,7056.1356206964,6443.63665222894
"AGER",213.872187853467,176.784591483276,182.890631355782,582.184981528915,524.408178061262,560.706912702672
"CORO1C",12094.1272679719,12063.9509176057,11767.8002018742,7810.75406361094,8062.26759023255,7531.80343313108
"SDSL",818.036478886532,889.247794509248,1045.5615009436,357.146342346377,355.703221553182,395.370258957012
"NAIP",2938.03222115753,2705.01724317783,3126.7687457091,1579.8259123179,1219.55390246805,1071.09397426536
"THAP9-AS1",934.335640945099,720.982942374564,722.74851909273,1805.77563910847,1794.77682646548,1629.10518065696
"EP400",5087.59554700275,5579.36430590892,5202.46723651809,2954.65711282985,3291.77924174502,3193.51340984823
"F8",460.268717638567,397.232847128083,457.226578389456,138.485316420024,141.264993702549,121.306783998174
"TNFRSF13C",76.8757172929512,71.3528170444546,111.276829921289,336.191327361768,384.159479277436,380.094589860946
"IPO7",11107.5555627123,10489.9290729534,10136.107279959,6912.42168209684,5953.45563388154,6047.36782450157
"NFKBIZ",2583.22121826699,2521.84284718311,2450.29375985096,4305.8000355331,4149.53215314755,3997.73245931761
"MT-ND6",33594.6884570197,36148.1890886556,36119.7979419757,58664.9310808245,54159.3725136875,52613.8972107044
"UBE4A",4410.49788315329,3798.73878205328,3864.94177588002,2370.64995608488,2273.45173318419,2122.41943558287
"NNT",3891.0939983663,3705.02164921877,3569.67256381165,2298.67403505079,2158.61040736845,2188.01495581892
"DMXL2",1619.31799374768,1782.75545869279,1415.74976682036,715.20377230078,776.44931790466,796.131930536165
"HLA-DQA2",449.427270328022,523.963969938383,600.454181258442,1144.32603568125,1202.27688884975,1272.37337882529
"SAMHD1",39323.9005675828,37452.7741764087,37762.5083718038,26260.278126147,25438.8781105648,25828.4607351372
"SEC24D",3173.58730363209,2929.72536849694,3225.92631692609,1584.38135035803,1869.98265045101,1714.46921384086
"HLA-DRB1",2345.69496355415,2463.26963916155,2676.15267206744,4069.82834505425,5059.11610540497,4707.60178789951
"TNF",2676.85189958533,2805.12418052378,2855.73805104932,4341.33245224614,4643.45148364711,4787.57440846127
"HSD17B4",9884.44318885907,9457.97564435525,9337.33795626659,6359.39150402477,5597.75241232836,5526.1979376946
"SRSF11",8338.05856792778,7488.85088741201,7586.65594889106,13991.5723964625,13183.3776856796,11939.2832517314
"ANKRD12",3924.60392641707,3428.13012038954,3200.58604872619,7674.09092240697,6168.9101566509,6334.90983101576
"VIRMA",3181.47199258521,3174.66787476894,3262.28409303898,1932.41681662415,1898.43890817527,1984.03984494792
"SLC40A1",1067.38976702905,924.391719322188,1091.83503417819,469.210118133633,477.658611799987,416.037340675219
"SERPINF1",6473.32963051415,7035.17476709951,7152.5661371189,4421.50816175247,3942.20798972798,3782.97452320232
"AP2A2",2648.26990213026,2945.69987977554,2998.96565391831,1527.89391866039,1702.29398886166,1553.62540394699
"WSB1",10641.3733283589,9591.09657167699,9681.08420315216,17007.2723790301,15840.9888981413,15204.6821632082
"CD84",9203.40318053306,8431.34705284996,8494.49860092217,5728.91887927045,5127.20786495944,5092.18922161224
"TANC2",3688.06325782338,3886.06611037634,3738.24043488054,2247.6531290013,2296.82651631483,2374.91726005314
"DDB1",18628.5632378727,19480.3840205547,20502.4804752997,12068.2664559186,12489.2482561916,13147.8582478614
"FOCAD",1481.33593706802,1578.28171432659,1734.15574550603,796.290569415136,854.70402664636,742.217804314754
"FLNB",2291.48772700143,2440.90532337149,2180.36481598249,1257.30089907653,1257.15681446082,1345.1574492242
"SGMS1",1106.81321179467,990.419699273773,1012.5089772046,518.408848967062,457.33271342552,450.18295394878
"ACO1",1409.38815037077,1351.44365417034,1525.92484595035,752.558364229865,640.265798795727,717.057878744763
"DUSP3",3822.10297002647,4125.68377955548,4158.0074863658,2396.16040910962,2537.68841205227,2296.7417770321
"ZNF121",1563.13958495667,1416.40666670335,1470.83730638536,2916.39143329274,2601.71499193184,2529.47108855452
"TRANK1",1082.17355881616,1043.66807020247,1016.9159803698,532.075163087459,486.805266068498,491.517117385195
"KIF1B",1559.19724048011,1453.68052635344,1575.50363155885,808.13470831948,689.04795489445,808.711893321161
"GLMP",1333.49801919696,1537.81295242078,1611.86140767174,544.83038959983,720.553097374874,707.173622270837
"HSPA5",27620.0654027906,27487.8740408122,28641.113570632,19372.4558094669,17138.797509351,17535.5695535138
"RAPH1",696.809386232263,625.135874702908,658.846973197336,225.949726790565,254.073729680844,283.947731432763
"PTAFR",7297.27962611552,7684.80489242962,7890.73916728983,4741.29991216976,5032.69243751816,4867.54702902303
"KIAA1109",5795.24638054555,4841.34188483717,4913.80852919752,2678.59756759783,2775.50142303354,3125.22218330111
"S100A8",1934.70555187261,2288.61498251542,2444.78500589446,1207.19108063507,978.692006730612,967.758565674323
"GSDME",1091.04383388842,1247.07684715009,1202.01011330818,452.810541189156,595.548822371899,522.068455577327
"ASPH",1985.95603006791,1792.34016545996,1937.97964189651,1089.66077919966,882.143989451891,906.655889290057
"TGFBI",20231.126267595,21926.614181019,21528.2104619999,13601.6269002272,13818.5620098818,14523.5670352777
"ASIC1",345.94072781828,378.063433593752,426.377556233059,116.619213827388,110.776146140848,81.769758102473
"ALDH1A1",158.679365181604,148.030471181779,166.364369486284,18.2217521605294,8.13035934978702,19.7685129478506
"CLK2",1286.18988547822,1276.89593487017,1194.29785776908,2189.34352208761,2166.74076671824,2189.81209335963
"GALNT2",3417.02707505977,3609.17458154711,3631.37060812445,2100.96802410904,2115.92602078207,2245.52335712176
"IFIT1",269.065010525329,190.629167924737,174.076625025383,606.78434694563,636.200619120834,698.187934567269
"ATF4",8016.75749308801,8659.25008042478,9275.6399119538,13597.9825497951,14160.0371025728,13429.1102729831
"TREM2",5436.49303317845,6219.40972447187,6452.95438464347,3513.15381655007,3649.51505313565,3620.33357576773
"COPB2",4284.34285990332,3755.07511789175,4130.4637165833,2438.98152668686,2348.65755716972,2476.45553110347
"ARHGEF40",1734.6315696871,2003.2037143376,1895.01136103582,813.601233967639,894.339528476572,1045.03547992501
"RAP1GAP2",3254.4053654016,3364.23207527511,3580.69007172465,5314.37401761841,5682.1048905824,5394.10832845214
"GLB1",4148.33197546194,4387.66576452467,4379.45939541707,2569.26705463465,2785.66437222078,2611.24084665699
"TBCK",816.065306648251,769.971443628966,670.966231901635,285.170421312286,331.312143503821,302.817675610257
"ZNF366",811.137376052549,780.621117814705,899.028645700713,351.679816698218,390.257248789777,330.673307491319
"DNAJC3",4281.3861015459,4017.05710286094,3935.45382652322,2561.97835377044,2537.68841205227,2434.22279889669
"TMEM140",703.708489066246,698.618626584511,772.327304701225,249.638004599253,318.100309560417,303.716244380614
"UGGT1",6378.71336307667,5579.36430590892,5303.82830931768,3396.53460272269,3413.73463199182,3425.3441526003
"TNFRSF10C",465.196648234269,495.209849636886,521.128124284849,169.462295092924,185.981970126378,181.510891612083
"ZFP36L1",9811.50981604268,9577.25199523553,9076.22301872852,14133.7020633147,14318.5791098937,14124.6025012393
"DUSP2",198.10280994722,191.694135343311,224.757161425178,509.297972886798,590.467347778282,566.098325324813
"HMGCR",9606.50790326148,8109.72689244063,8903.24814449444,5634.1657680357,5330.46684870411,5290.77291986111
"ZFP36L2",9465.5690882244,9447.32597016951,9112.58079484141,5352.63969715552,6125.20947514579,6082.41200654549
"PGGHG",450.412856447163,566.562666681341,512.31411795445,1010.39615730136,1231.74944149273,1252.60486587744
"RENBP",1538.49993197816,1944.63050631603,1816.78705485352,807.223620711454,880.111399614444,925.525833467551
"AARS1",9176.79235531627,9653.92964937285,9863.97483450794,6249.14990345357,6289.84925197898,6426.56384559216
"ADAM9",6923.74248696131,6204.50018061183,6120.2256456709,4139.98209087229,3579.39070374373,3580.79654987203
"VPS41",3897.00751508114,3649.64334345292,3714.00191747194,2387.96062063738,2159.62670228718,2015.4897519104
"EPAS1",337.070452746017,373.803563919456,317.304227894369,72.8870086421177,40.6517967489351,93.4511521171119
"SIPA1L2",706.665247423667,670.929473701588,793.260569735923,271.504107191889,328.263258747651,283.049162662406
"CBL",10467.9101713902,9203.44843131607,9206.2296121019,5990.40102277405,6229.8878517743,5771.50721200202
"TENM4",819.022065005673,1020.23878699384,893.519891744213,395.412021883489,381.110594521266,424.124459608431
"ESYT1",3353.94956343478,3315.2435740207,3509.07627029016,2008.94817569837,2160.6429972059,1883.40014266795
"ADCY7",6031.78704913925,7371.70447136888,7365.20403983978,3214.31708111739,3945.25687448415,3969.87682743654
"AKAP11",6183.56731148687,5234.31486229096,5090.08865580551,3227.98339523779,3287.71406207012,2996.72684914008
"WDR7",1872.61362636676,1748.67650129843,1572.19837918495,954.819813211742,783.563382335724,723.347860137261
"PSMA3-AS1",2820.74747297983,2365.29263665274,2319.18541568627,5187.73284010273,4352.79113689222,4355.36282991963
"BMPR2",4334.60775197948,3536.75679708409,3472.71849417726,2202.09874859998,1962.46548805484,1922.93716856365
"SACS",5231.49112039724,4678.40186979536,4687.94961698104,3073.09850187329,2891.35904376801,2628.31365329377
"ATP2A2",13538.0109325125,13740.2096344411,13240.8410098421,8876.72656500191,9459.67310347719,8934.46928365812
"ASAH1",15832.4554178714,13746.5994389525,14221.399214099,9341.38124509541,9446.46126953379,9369.37656851083
"USP37",866.330198724412,928.651588996484,707.324008014531,342.568940617953,341.475092691055,364.818920764879
"HECTD1",7480.59864427564,7004.29071196087,7050.10331352801,4835.14193579648,4376.16592002286,4578.20788496813
"NKTR",6578.78734526217,5558.06495753744,5611.21678009035,10851.0534115953,9839.76740307974,9386.44937514761
"TUT7",2434.39771427679,2272.64047123681,2299.35390144288,1390.3196898484,1381.14479454507,1392.78159405311
"NDRG1",5196.01002010819,5677.34130841772,5253.14777291789,2949.19058718169,3145.43277344885,3508.91104824348
"CD83",1007.26901376149,1054.31774438821,1022.4247343263,1708.28926504963,1944.17217951782,1975.05415724435
"KIDINS220",5237.40463711209,4997.89209536755,5152.8884509096,3406.55656641098,3321.251794388,3264.50034270642
"DOCK8",17482.3265813124,17739.1622911863,17732.6789859718,11892.4265475695,12427.2542661495,12253.7823213563
"ITGB7",11448.5683599349,13972.3725316902,13852.3126990136,6496.96573283677,7793.96573168958,7826.53398980812
"EIF4A1",424.787617349512,533.548676705549,486.973849754553,1110.61579418427,983.773481324229,1030.6583795993
"SLC7A6",2984.35476875713,3038.35204519148,3281.01385649108,1908.72853881546,1898.43890817527,1867.22590480153
"PTPN13",3178.51523422779,2664.54848127202,3028.71292528341,1721.95557917003,1662.65848703144,1722.55633277407
"TMEM144",1910.0658988941,1754.00133839129,1708.81547730613,1043.19531119031,961.414993112315,960.570015511468
"STXBP1",1054.57714748023,1137.38520303698,1142.51557057799,593.118032825233,552.864435785517,536.445555903037
"UNC13B",1772.08384221444,2018.11325819763,2005.1864401658,1032.26225989399,1120.97329535188,1048.62975500644
"HSPBAP1",1378.83498067742,1190.63357396568,1130.39631187369,2431.69282582265,2185.03407525526,2229.34911925533
"PABPN1",1047.67804464625,969.120350902294,1030.1369898654,1777.53192325965,1847.6241622391,1745.91912080335
"SNHG3",1531.60082914418,1337.59907772888,1378.29023991617,2397.98258432567,2660.6600972178,2421.6428361117
"ATP5F1B",22551.1959920515,23764.7479454777,24592.1794126049,15163.2310603846,16427.3910662447,15847.1588340133
"CD3D",96.5874396757592,141.640666670335,105.76807596479,382.656795371118,403.469082733181,374.703177238805
"CD180",6796.6018775922,6391.93444628084,6658.98178261655,4453.39622803339,4374.13333018541,4216.98323928468
"HIC1",332.142522150315,421.727097755284,424.174054650459,835.467336560274,1010.19714921104,910.250164371485
"UPF3A",1902.18120994097,1837.06879704006,1965.52341167901,3236.18318371003,3146.44906836757,2967.97264848866
"SEC24C",2352.59406638814,2676.26312287633,2824.88902889293,1371.18685007984,1393.34033356975,1559.91538533948
"TM9SF2",8157.69630812509,7444.12225583191,8112.19107634111,5069.29145105929,5291.84764179262,5118.24771595259
"SEPTIN9",6957.25241501208,8780.65636614221,8235.5871649667,3811.07946437473,4601.78339197945,4701.31180650702
"GTF3C1",4288.28520437988,4455.8236793134,4413.61366994737,2153.81110537458,2551.9165409144,2763.99753761766
